rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,758715,111,8,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R11;r2=R10;r3=R9;r4=R7","benchmark_rexxcps_levelb_opt",509
786,7,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCFPROCSEL_REG_STRING_REG(r3,c3,r1) | DCALL_REG_REG_REG(r3,r3,r1)","r1=R0;c1=int:1;r2=R1;c2=int:256;r3=R3;c3=string@0","_address",15719
787,7,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SWAP_REG_REG(r3,r2) | SRCMETHODSEL_REG_REG_STRING(r4,r3,c3)","r1=R19;c1=int:1;r2=R28;c2=int:256;r3=R20;r4=R25;c3=string@0","_address",15766
788,7,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2) | LOAD_REG_INT(r3,c3)","r1=R25;c1=string@28800;r2=R21;c2=label@15786;r3=R19;c3=int:1","_address",15756
789,7,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | SCOPY_REG_REG(r3,r4) | SETOBJUNINIT_REG_STRING(r2,c1)","r1=R25;r2=R28;r3=R26;r4=R1;c1=string@67","_address",15733
790,7,1,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2)","r1=R28;r2=R26;r3=R1;c1=string@67;r4=R22;r5=R3;c2=string@14","_address",15735
791,7,1,1,8,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | SETTP_REG_INT(r4,c4)","r1=R21;r2=R25;c1=string@28800;c2=label@15786;r3=R19;c3=int:1;r4=R28;c4=int:256","_address",15759
792,7,1,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2) | BRF_ID_REG(c3,r4)","r1=R26;r2=R1;r3=R28;c1=string@67;r4=R22;r5=R3;c2=string@14;c3=label@15824","_address",15737
793,7,5,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1) | REQ_REG_REG_STRING(r4,r1,c2)","r1=R8;r2=R18;r3=R16;c1=int:1;r4=R7;c2=string@28800","_address",5890
794,7,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r1,r3,r4)","r1=R32;r2=R1;r3=R35;r4=R4;c1=int:0","_address",15840
795,7,5,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2) | RET_REG(r3)","r1=R7;r2=R6;r3=R1","_address",5820
796,7,5,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7","_address",5950
797,7,5,1,3,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R1;r2=R7","_address",5948
798,7,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2) | COPY_REG_REG(r1,r3)","r1=R28;c1=string@67;r2=R22;r3=R3;c2=string@14;c3=label@15824","_address",15740
799,7,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c2) | DCALL_REG_REG_REG(r3,r3,r4)","r1=R28;c1=int:256;r2=R20;r3=R25;c2=string@0;r4=R19","_address",15769
800,7,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r5,r3,c2) | MINATTRS_REG_REG_INT(r4,r5,c1)","r1=R25;r2=R32;r3=R31;r4=R34;c1=int:0;r5=R4;c2=int:1","_address",15821
801,7,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r4,r1)","r1=R28;r2=R20;r3=R29;c1=int:3;c2=int:256;r4=R30","_address",15783
802,7,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SWAP_REG_REG(r4,r3) | SRCMETHODSEL_REG_REG_STRING(r5,r6,c2)","r1=R31;r2=R26;r3=R25;c1=int:256;r4=R32;r5=R21;r6=R30;c2=string@5","_address",15798
803,7,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | GETATTRS_REG_REG_INT(r2,r5,c1) | IADD_REG_REG_INT(r6,r2,c2)","r1=R26;r2=R31;r3=R25;r4=R32;r5=R34;c1=int:0;r6=R4;c2=int:1","_address",15818
804,7,1,1,8,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6) | GETATTRS_REG_REG_INT(r4,r7,c1)","r1=R28;r2=R30;r3=R26;r4=R31;r5=R25;r6=R32;r7=R34;c1=int:0","_address",15815
805,7,5,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@28800","_address",5893
806,7,5,1,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2) | SCOPY_REG_REG(r1,r2)","r1=R7;r2=R6;r3=R1;c1=int:2;c2=int:1","_address",5810
807,7,1,1,5,over_3_symbols,"UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r1,r4)","r1=R32;r2=R35;r3=R4;c1=int:0;r4=R3","_address",15843
808,6,3,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETSTRPOS_REG_REG(r3,r2) | SUBSTRING_REG_REG_REG(r4,r3,r5)","c1=label@411;r1=R47;r2=R40;c2=int:0;r3=R23;r4=R5;r5=R33","_typedformat",398
809,6,3,1,6,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c1) | SETSTRPOS_REG_REG(r4,r3)","r1=R47;r2=R33;c1=int:0;c2=label@411;r3=R40;r4=R23","_typedformat",394
810,6,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | BRF_ID_REG(c2,r6)","r1=R58;r2=R60;r3=R59;c1=label@1316;r4=R10;r5=R20;c2=label@1232;r6=R42","_typedformat",1213
811,6,3,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | LOAD_REG_INT(r4,c2)","r1=R5;c1=string@28800;r2=R47;r3=R33;c2=int:0;c3=label@411;r4=R40","_typedformat",391
812,6,3,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_STRING(r4,c1)","r1=R14;c1=string@28800;r2=R5;r3=R0;r4=R20","_typedformat",185
813,4,2,1,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | BRTPANDT_ID_REG_INT(c4,r2,c2)","c1=label@14;r1=R27;c2=int:256;c3=int:0;c4=label@24;r2=R28","floatformat",4
814,4,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r5) | APPENDCHAR_REG_REG(r6,r2)","c1=label@1316;r1=R58;r2=R10;r3=R20;r4=R60;c2=label@1232;r5=R42;r6=R34","_typedformat",1217
815,4,2,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | SCOPY_REG_REG(r2,r3)","r1=R40;c1=int:0;r2=R20;r3=R51;r4=R37","_typedformat",778
816,4,2,1,5,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | SCOPY_REG_REG(r1,r3) | ICOPY_REG_REG(r5,r4)","r1=R20;r2=R40;r3=R51;r4=R37;r5=R21","_typedformat",781
817,4,1,1,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r4) | APPENDCHAR_REG_REG(r5,r1) | BR_ID(c2)","r1=R10;r2=R20;r3=R60;c1=label@1232;r4=R42;r5=R34;c2=label@1274","_typedformat",1220
818,3,2,1,7,over_3_symbols,"ENDLIFE_REG(r1) | LOAD_REG_STRING(r2,c1) | IGT_REG_REG_INT(r3,r4,c2) | BRF_ID_REG(c3,r3)","r1=R51;r2=R0;c1=string@28800;r3=R60;r4=R2;c2=int:0;c3=label@1123","_typedformat",1090
819,3,3,1,4,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)","r1=R33;c1=string@11944;r2=R23;c2=string@12232","benchmark_rexxcps_levelb_opt",246
820,2,2,1,4,over_3_symbols,"APPEND_REG_REG(r1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r3) | APPEND_REG_REG(r1,r3)","r1=R33;r2=R30;c1=string@11944;r3=R23","benchmark_rexxcps_levelb_opt",243
821,2,1,1,7,over_3_symbols,"BGE_ID_REG_INT(c1,r1,c2) | POSCHAR_REG_REG_REG(r1,r2,r3) | IGTE_REG_REG_INT(r4,r1,c2) | BRF_ID_REG(c3,r4)","c1=label@255;r1=R11;c2=int:0;r2=R28;r3=R22;r4=R47;c3=label@309","_typedformat",247
822,2,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | ISUB_REG_REG_REG(r1,r2,r4) | IGT_REG_REG_REG(r1,r3,r1)","c1=label@1159;r1=R60;r2=R7;r3=R31;r4=R39","_typedformat",1152
823,2,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r2,r3,r4) | STRCHAR_REG_REG_REG(r5,r6,r2) | ICOPY_REG_REG(r7,r2)","c1=label@1092;r1=R52;r2=R40;r3=R31;r4=R2;r5=R35;r6=R20;r7=R37","_typedformat",754
824,2,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5) | ICOPY_REG_REG(r6,r7)","c1=label@436;r1=R47;r2=R23;r3=R40;r4=R0;r5=R1;r6=R6;r7=R33","_typedformat",426
825,2,1,1,6,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r1,c3) | SETTP_REG_INT(r1,c3) | GETANDTP_REG_REG_INT(r2,r3,c2)","c1=label@44;r1=R30;c2=int:256;c3=int:0;r2=R3;r3=R27","floatformat",34
826,2,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | SEQ_REG_REG_STRING(r1,r2,c2) | BRT_ID_REG(c3,r1) | SEQ_REG_REG_STRING(r3,r2,c4)","c1=label@76;r1=R0;r2=R1;c2=string@956600;c3=label@87;r3=R11;c4=string@956640","floatformat",69
827,2,1,1,5,over_3_symbols,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4) | IGT_REG_REG_REG(r1,r5,r1)","r1=R60;r2=R39;r3=R31;r4=R2;r5=R21","_typedformat",1008
828,2,1,1,10,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | IADD_REG_REG_REG(r4,r5,r6) | ILT_REG_REG_INT(r7,r8,c1) | BRF_ID_REG(c2,r7)","r1=R20;r2=R5;r3=R0;r4=R21;r5=R6;r6=R1;r7=R53;r8=R31;c1=int:1;c2=label@698","_typedformat",659
829,2,1,1,5,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | SEQ_REG_REG_STRING(r3,r1,c1) | BRT_ID_REG(c2,r3)","r1=R1;r2=R26;r3=R0;c1=string@956560;c2=label@76","floatformat",60
830,2,1,1,5,over_3_symbols,"FTOS_REG(r1) | SEQ_REG_REG_STRING(r2,r1,c1) | BRT_ID_REG(c2,r2) | SEQ_REG_REG_STRING(r2,r1,c3)","r1=R1;r2=R0;c1=string@956560;c2=label@76;c3=string@956600","floatformat",63
831,2,1,1,7,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | FCOPY_REG_REG(r3,r4) | FTOS_REG(r3) | SEQ_REG_REG_STRING(r5,r3,c2)","r1=R9;r2=R30;c1=int:256;r3=R1;r4=R26;r5=R0;c2=string@956560","floatformat",56
832,2,1,1,7,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | FCOPY_REG_REG(r5,r6) | FTOS_REG(r5)","r1=R7;r2=R29;c1=int:256;r3=R9;r4=R30;r5=R1;r6=R26","floatformat",52
833,2,1,1,9,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | FCOPY_REG_REG(r7,r8)","r1=R5;r2=R28;c1=int:256;r3=R7;r4=R29;r5=R9;r6=R30;r7=R1;r8=R26","floatformat",48
834,2,1,1,9,over_3_symbols,"GETANDTP_REG_REG_INT(r1,r2,c1) | GETANDTP_REG_REG_INT(r3,r4,c1) | GETANDTP_REG_REG_INT(r5,r6,c1) | GETANDTP_REG_REG_INT(r7,r8,c1)","r1=R3;r2=R27;c1=int:256;r3=R5;r4=R28;r5=R7;r6=R29;r7=R9;r8=R30","floatformat",44
835,2,1,1,9,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | ISUB_REG_REG_REG(r3,r4,r1) | LOAD_REG_STRING(r5,c2) | IGT_REG_REG_INT(r6,r3,c3)","r1=R40;r2=R33;c1=int:1;r3=R1;r4=R24;r5=R0;c2=string@28800;r6=R47;c3=int:0","_typedformat",411
836,2,1,1,5,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_REG(r4,r1,r3) | IGT_REG_REG_REG(r4,r2,r4) | BRF_ID_REG(c1,r4)","r1=R7;r2=R31;r3=R39;r4=R60;c1=label@1173","_typedformat",1155
837,2,1,1,8,over_3_symbols,"IADD_REG_REG_REG(r1,r2,r3) | STRCHAR_REG_REG_REG(r4,r5,r1) | ICOPY_REG_REG(r6,r1) | LOAD_REG_STRING(r7,c1)","r1=R40;r2=R31;r3=R2;r4=R35;r5=R20;r6=R37;r7=R51;c1=string@28800","_typedformat",757
838,2,1,1,8,over_3_symbols,"ICOPY_REG_REG(r1,r2) | BRT_ID_REG(c1,r3) | ICOPY_REG_REG(r4,r5) | BRTF_ID_ID_REG(c2,c3,r4)","r1=R31;r2=R6;c1=label@452;r3=R68;r4=R48;r5=R70;c2=label@458;c3=label@649","_typedformat",439
839,2,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | IADD_REG_REG_REG(r2,r3,r4) | IGT_REG_REG_REG(r2,r5,r2) | BRF_ID_REG(c1,r2)","r1=R39;r2=R60;r3=R31;r4=R2;r5=R21;c1=label@1028","_typedformat",1010
840,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BRT_ID_REG(c1,r4) | ICOPY_REG_REG(r5,r6)","r1=R6;r2=R33;r3=R31;c1=label@452;r4=R68;r5=R48;r6=R70","_typedformat",436
841,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | NULL_REG(r7)","r1=R2;r2=R65;r3=R15;r4=R67;r5=R17;r6=R69;r7=R1","_typedformat",21
842,2,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | NULL_REG(r5) | NULL_REG(r6)","r1=R15;r2=R67;r3=R17;r4=R69;r5=R1;r6=R6","_typedformat",24
843,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | IGT_REG_REG_INT(r4,r1,c2) | BRF_ID_REG(c3,r4)","r1=R37;r2=R40;r3=R51;c1=string@28800;r4=R50;c2=int:0;c3=label@788","_typedformat",765
844,2,1,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3) | IADD_REG_REG_REG(r5,r2,r6)","r1=R21;r2=R31;r3=R60;r4=R64;c1=label@1159;r5=R7;r6=R39","_typedformat",1146
845,2,1,1,7,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | SETSTRPOS_REG_REG(r3,r4) | SUBSTRING_REG_REG_REG(r5,r3,r2)","r1=R47;r2=R1;c1=int:0;c2=label@436;r3=R23;r4=R40;r5=R0","_typedformat",422
846,2,1,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r4,r5,r3) | STRCHAR_REG_REG_REG(r6,r7,r4)","r1=R52;r2=R4;r3=R2;c1=label@1092;r4=R40;r5=R31;r6=R35;r7=R20","_typedformat",750
847,2,1,1,7,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | BGE_ID_REG_INT(c2,r1,c1) | POSCHAR_REG_REG_REG(r1,r3,r5)","r1=R11;c1=int:0;r2=R47;r3=R28;r4=R43;c2=label@255;r5=R22","_typedformat",239
848,2,1,1,6,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | POSCHAR_REG_REG_REG(r1,r3,r4) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R33;c1=int:0;r2=R48;r3=R23;r4=R32;c2=label@391","_typedformat",362
849,2,1,1,8,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | IGT_REG_REG_INT(r5,r1,c2) | BRF_ID_REG(c3,r5)","r1=R1;r2=R24;r3=R40;r4=R0;c1=string@28800;r5=R47;c2=int:0;c3=label@436","_typedformat",415
850,2,2,1,4,over_3_symbols,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | CONCAT_REG_REG_STRING(r2,r2,c2)","r1=R23;r2=R33;c1=string@12232;c2=string@2384","benchmark_rexxcps_levelb_opt",250
851,2,2,1,4,over_3_symbols,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SCONCAT_REG_REG_STRING(r2,r2,c1) | ITOS_REG(r3)","r1=R30;r2=R33;c1=string@11944;r3=R23","benchmark_rexxcps_levelb_opt",241
852,2,1,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | ICOPY_REG_REG(r1,r3) | UNLINK_REG(r1) | RET_REG(r2)","r1=R2;r2=R0;c1=int:3;r3=R1","stem",55
853,2,2,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c1) | LOAD_REG_FLOAT(r3,c1) | LOAD_REG_FLOAT(r4,c1)","r1=R21;c1=float@14360;r2=R22;r3=R12;r4=R24","benchmark_rexxcps_levelb_opt",285
854,2,2,1,7,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | IGT_REG_REG_REG(r4,r2,r3)","r1=R28;c1=float@14360;r2=R33;c2=int:1;r3=R31;c3=int:100;r4=R30","benchmark_rexxcps_levelb_opt",297
855,2,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IADD_REG_REG_REG(r1,r3,r4)","r1=R60;c1=int:0;r2=R39;r3=R31;r4=R2","_typedformat",1005
856,2,2,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2) | LOAD_REG_STRING(r4,c3)","r1=R31;c1=int:100;r2=R30;r3=R33;c2=label@359;r4=R35;c3=string@18336","benchmark_rexxcps_levelb_opt",303
857,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | BGE_ID_REG_INT(c3,r2,c2)","r1=R47;c1=int:1;r2=R11;c2=int:0;r3=R28;r4=R43;c3=label@255","_typedformat",236
858,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_INT_REG(r2,c2,r1) | POSCHAR_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r1,r2,c2)","r1=R48;c1=int:1;r2=R33;c2=int:0;r3=R23;r4=R32","_typedformat",359
859,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R31;c1=int:0;r2=R39;r3=R38;r4=R44;c2=int:48","_typedformat",206
860,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R39;c1=int:0;r2=R38;r3=R44;c2=int:48;r4=R9;c3=int:32","_typedformat",209
861,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3) | STRLEN_REG_REG(r4,r5)","r1=R43;c1=int:69;r2=R22;c2=int:101;r3=R32;c3=int:46;r4=R27;r5=R28","_typedformat",224
862,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | STRLEN_REG_REG(r3,r4) | LOAD_REG_INT(r5,c3)","r1=R22;c1=int:101;r2=R32;c2=int:46;r3=R27;r4=R28;r5=R47;c3=int:1","_typedformat",227
863,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r5,c3)","r1=R42;c1=int:0;r2=R34;c2=string@28800;r3=R60;r4=R59;r5=R21;c3=int:1","_typedformat",1200
864,2,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4) | IADD_REG_REG_INT(r1,r4,c2)","r1=R40;c1=int:0;r2=R23;r3=R5;r4=R33;c2=int:1","_typedformat",401
865,2,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | BRTPANDT_ID_REG_INT(c2,r2,c3) | LOAD_REG_INT(r2,c1)","r1=R29;c1=int:0;c2=label@44;r2=R30;c3=int:256","floatformat",28
866,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r3,c2) | GETANDTP_REG_REG_INT(r4,r5,c2)","r1=R30;c1=int:0;r2=R3;r3=R27;c2=int:256;r4=R5;r5=R28","floatformat",38
867,2,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRCHAR_REG_REG_REG(r2,r3,r1) | IEQ_REG_REG_REG(r4,r2,r5) | BRF_ID_REG(c2,r4)","r1=R40;c1=int:0;r2=R10;r3=R23;r4=R48;r5=R25;c2=label@359","_typedformat",312
868,2,1,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2) | ISUB_REG_INT_REG(r5,c3,r4)","r1=R32;c1=int:46;r2=R27;r3=R28;r4=R47;c2=int:1;r5=R11;c3=int:0","_typedformat",230
869,2,2,1,8,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | SETTP_REG_INT(r4,c2) | SETTP_REG_INT(r5,c3)","r1=R29;c1=int:4;r2=R30;r3=R15;r4=R32;c2=int:512;r5=R33;c3=int:0","benchmark_rexxcps_levelb_opt",110
870,2,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2) | SETSTRPOS_REG_REG(r4,r5)","r1=R0;c1=string@28800;r2=R47;r3=R1;c2=int:0;c3=label@436;r4=R23;r5=R40","_typedformat",419
871,2,1,1,8,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISUB_REG_REG_INT(r3,r4,c3) | IGT_REG_REG_REG(r5,r2,r3)","r1=R34;c1=string@28800;r2=R60;c2=int:0;r3=R59;r4=R21;c3=int:1;r5=R58","_typedformat",1203
872,2,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c2)","r1=R41;c1=string@28800;r2=R34;r3=R12;c2=int:0;r4=R31","_typedformat",197
873,2,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R20;c1=string@28800;r2=R41;r3=R34;r4=R12;c2=int:0","_typedformat",194
874,2,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IADD_REG_REG_REG(r3,r4,r5) | ISUB_REG_REG_REG(r1,r3,r5)","r1=R60;r2=R64;c1=label@1159;r3=R7;r4=R31;r5=R39","_typedformat",1149
875,2,1,1,7,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c2,r3)","r1=R57;r2=R42;c1=label@1313;r3=R56;r4=R10;r5=R44;c2=label@1295","_typedformat",1274
876,2,1,1,5,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | NOT_REG_REG(r1,r3) | BRF_ID_REG(c2,r1)","r1=R45;r2=R64;c1=label@151;r3=R66;c2=label@161","_typedformat",142
877,2,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | BRF_ID_REG(c1,r4)","r1=R35;r2=R37;r3=R40;c1=label@73;r4=R64","_typedformat",56
