rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9801,148,8,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R31;r2=R32;r3=R33","benchmark_rexxcps_levelb_noopt",416
591,14,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c1,r1) | CONCAT_REG_REG_STRING(r1,r1,c2)","r1=R79;c1=string@50440;c2=string@520","benchmark_rexxcps_levelb_noopt",1470
592,14,1,1,5,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | LOAD_REG_INT(r3,c2)","r1=R30;r2=R66;c1=string@35864;r3=R63;c2=int:3","benchmark_rexxcps_levelb_noopt",823
593,14,1,1,5,over_3_symbols,"ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c1) | LOAD_REG_INT(r3,c2)","r1=R53;r2=R49;c1=string@26840;r3=R50;c2=int:6","benchmark_rexxcps_levelb_noopt",452
594,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | FGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R49;c1=float@28760;r2=R50;r3=R52;r4=R51;c2=label@821","benchmark_rexxcps_levelb_noopt",546
595,14,1,1,6,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | FGT_REG_REG_REG(r3,r4,r1)","r1=R51;c1=float@29064;r2=R49;c2=float@28760;r3=R50;r4=R52","benchmark_rexxcps_levelb_noopt",543
596,14,1,1,5,over_3_symbols,"LOAD_REG_FLOAT(r1,c1) | LOAD_REG_FLOAT(r2,c2) | LOAD_REG_FLOAT(r3,c1)","r1=R52;c1=float@28760;r2=R51;c2=float@29064;r3=R49","benchmark_rexxcps_levelb_noopt",540
597,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BCF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R10;c1=int:1;c2=label@2449;r2=R14","benchmark_rexxcps_levelb_noopt",2344
598,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r2,c3)","r1=R69;c1=int:1;c2=label@1054;r2=R27;c3=string@40288","benchmark_rexxcps_levelb_noopt",1045
599,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r2)","r1=R90;c1=int:1;c2=label@4603;r2=R96","parseExec",3843
600,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","r1=R50;c1=int:1;r2=R51;r3=R9;r4=R49;c2=int:5","_address",9477
601,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r3) | ISUB_REG_REG_INT(r2,r2,c2)","r1=R21;c1=int:1;r2=R16;r3=R88;c2=int:5","_address",9220
602,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r4) | BRT_ID_REG(c2,r2)","r1=R34;c1=int:2;r2=R33;r3=R21;r4=R16;c2=label@9455","_address",9230
603,14,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOF_REG(r1) | FADD_REG_REG_FLOAT(r1,r1,c2)","r1=R64;c1=int:5;c2=float@37864","benchmark_rexxcps_levelb_noopt",905
604,14,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | CONCAT_REG_STRING_REG(r1,c2,r1)","r1=R79;c1=int:1;c2=string@50440","benchmark_rexxcps_levelb_noopt",1467
605,14,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | SCONCAT_REG_REG_STRING(r2,r1,c2)","r1=R53;c1=int:1234;r2=R49;c2=string@26840","benchmark_rexxcps_levelb_noopt",449
606,14,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R82;c1=int:4;r2=R83;c2=int:256;r3=R84","benchmark_rexxcps_levelb_noopt",1496
607,14,1,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c3)","r1=R83;c1=int:1;r2=R84;c2=int:256;r3=R79;c3=string@48504","benchmark_rexxcps_levelb_noopt",1380
608,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | CONCAT_REG_REG_STRING(r2,r1,c2) | ITOS_REG(r3)","r1=R29;c1=string@26040;r2=R48;c2=string@26552;r3=R30","benchmark_rexxcps_levelb_noopt",436
609,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SEQ_REG_REG_STRING(r2,r1,c2) | BRF_ID_REG(c3,r2)","r1=R27;c1=string@40288;r2=R69;c2=string@40648;c3=label@1065","benchmark_rexxcps_levelb_noopt",1051
610,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | GETANDTP_REG_REG_INT(r2,r1,c3)","r1=R19;c1=string@31136;c2=int:0;r2=R6;c3=int:256","stem",366
611,14,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | SETTP_REG_INT(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R9;c1=string@31136;c2=int:0;r2=R1;c3=int:1","_address",15337
612,14,1,1,6,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R7;r2=R6;c1=label@411;r3=R8;r4=R18;c2=int:4","stem",376
613,14,1,1,5,over_3_symbols,"NULL_REG(r1) | CONCAT_REG_REG_STRING(r2,r3,c1) | CONCAT_REG_REG_REG(r2,r2,r4)","r1=R12;r2=R15;r3=R27;c1=string@81824;r4=R28","benchmark_rexxcps_levelb_noopt",2354
614,14,1,1,6,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | CONCAT_REG_STRING_REG(r4,c1,r5)","r1=R14;r2=R16;r3=R3;r4=R15;c1=string@322392;r5=R5","_address",8071
615,14,1,1,5,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c1)","r1=R8;r2=R9;r3=R54;r4=R5;c1=int:4","_address",17725
616,14,1,1,4,over_3_symbols,"NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | SCOPY_REG_REG(r1,r2)","r1=R0;r2=R3;r3=R23;c1=int:2","_address",7945
617,14,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | CONCAT_REG_REG_STRING(r3,r2,c2)","r1=R41;r2=R29;c1=string@26040;r3=R48;c2=string@26552","benchmark_rexxcps_levelb_noopt",434
618,14,1,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c2)","r1=R74;r2=R75;c1=string@44168;r3=R71;c2=string@44576","benchmark_rexxcps_levelb_noopt",1223
619,14,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | CONCAT_REG_REG_STRING(r3,r4,c1)","r1=R13;r2=R12;r3=R15;r4=R27;c1=string@81824","benchmark_rexxcps_levelb_noopt",2352
620,14,1,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R40;r2=R41;r3=R29;c1=string@26040","benchmark_rexxcps_levelb_noopt",432
621,14,1,1,4,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r1,c2)","r1=R4;r2=R1;c1=string@323016;c2=string@322464","_address",17710
622,14,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | SETOBJUNINIT_REG_STRING(r3,c2)","r1=R15;r2=R8;c1=string@322584;r3=R9;c2=string@322464","_address",8998
623,14,1,1,7,over_3_symbols,"SCONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | LOAD_REG_INT(r4,c3)","r1=R49;r2=R53;c1=string@26840;r3=R50;c2=int:6;r4=R51;c3=int:2","benchmark_rexxcps_levelb_noopt",454
624,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R26;r2=R90;r3=R29;r4=R91;r5=R30;r6=R92","_address",9109
625,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r3,r3,c2)","r1=R103;r2=R108;r3=R110;r4=R24;c1=int:0;c2=int:1","parseExec",4541
626,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R7;r2=R10;c1=int:3;c2=int:256","_address",17741
627,14,1,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r6)","r1=R27;r2=R2;r3=R26;r4=R90;r5=R29;r6=R91","_address",9106
628,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETATTRS_REG_INT(r3,c1) | SETOBJTYPE_REG_STRING(r3,c2)","r1=R5;r2=R0;r3=R6;c1=int:7;c2=string@36144","_address",7975
629,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R102;r2=R7;r3=R96","parseExec",3872
630,14,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R20;r3=R6;r4=R18;c1=int:3","stem",386
631,14,1,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R7;r2=R9;r3=R10;c1=int:0","_address",8003
632,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | INC_REG(r3)","r1=R38;r2=R86;r3=R30","benchmark_rexxcps_levelb_noopt",1822
633,14,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | REQ_REG_REG_STRING(r2,r1,c1)","r1=R0;r2=R3;c1=string@31136","_address",7951
634,14,1,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SCOPY_REG_REG(r2,r3)","r1=R31;c1=int:10;c2=string@34648;r2=R27;r3=R2","_address",9100
635,14,2,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5950
636,14,2,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c2) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7;c2=int:2","_address",5952
637,14,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)","c1=int:1;r1=R0;r2=R3;r3=R23;c2=int:2","_address",7943
638,14,1,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5)","r1=R31;c1=string@34648;r2=R27;r3=R2;r4=R26;r5=R90","_address",9103
639,14,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | SETOBJUNINIT_REG_STRING(r3,c3)","r1=R8;c1=string@322584;r2=R9;c2=string@322464;r3=R11;c3=string@321784","_address",9000
640,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | GETANDTP_REG_REG_INT(r2,r1,c2) | NOT_REG_REG(r3,r2)","r1=R19;c1=int:0;r2=R6;c2=int:256;r3=R7","stem",369
641,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R9;c1=int:0;r2=R1;c2=int:1;c3=int:256","_address",15340
642,14,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SRCMETHODSEL_REG_REG_STRING(r2,r1,c2) | DCALL_REG_REG_REG(r2,r2,r3)","r1=R84;c1=int:256;r2=R79;c2=string@48504;r3=R83","benchmark_rexxcps_levelb_noopt",1383
643,14,10,1,5,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R8;r2=R3;r3=R7;r4=R1;c1=int:2","_address",5815
644,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | CONCAT_REG_REG_STRING(r3,r4,c1) | ITOS_REG(r5)","r1=R0;r2=R45;r3=R49;r4=R29;c1=string@26552;r5=R30","benchmark_rexxcps_levelb_noopt",499
645,14,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R54;r2=R39;r3=R46;c1=int:3","_address",18260
646,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R3;r2=R11;r3=R0;c1=int:0;c2=label@13981","_address",13893
647,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r2,c1) | COPY_REG_REG(r3,r4)","r1=R8;r2=R50;c1=int:1;r3=R51;r4=R9","_address",9474
648,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | MINATTRS_REG_REG_INT(r3,r4,c1) | LINKATTR1_REG_REG_REG(r2,r3,r4)","r1=R30;r2=R45;r3=R51;r4=R2;c1=int:0","_address",18342
649,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R0;r2=R51;r3=R52;r4=R27;r5=R49;c1=label@540","benchmark_rexxcps_levelb_noopt",528
650,14,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | COPY_REG_REG(r5,r3)","r1=R1;r2=R38;r3=R54;r4=R39;r5=R46","_address",18257
651,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1)","r1=R0;r2=R38;r3=R22;r4=R39;r5=R37;c1=int:2","_address",18228
652,14,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | MINATTRS_REG_REG_INT(r5,r6,c1)","r1=R37;r2=R44;r3=R30;r4=R45;r5=R51;r6=R2;c1=int:0","_address",18339
653,14,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SETTP_REG_INT(r5,c1)","r1=R43;r2=R38;r3=R44;r4=R37;r5=R30;c1=int:768","_address",18317
654,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R109;r2=R10;r3=R97;r4=R111;r5=R6;c1=int:3","parseExec",4563
655,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r1,r2,c1)","r1=R30;r2=R40;r3=R54;c1=int:3","_address",18193
656,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1)","r1=R23;r2=R8;r3=R31;r4=R21;c1=int:1","_address",9215
657,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R10;r2=R3;r3=R12;r4=R14","_address",8066
658,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | ICOPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R14;r3=R17;r4=R16;c1=int:2","_address",8088
659,14,1,1,3,candidate,"UNLINK_REG(r1) | INC_REG(r2) | BR_ID(c1)","r1=R86;r2=R30;c1=label@409","benchmark_rexxcps_levelb_noopt",1825
660,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3)","r1=R23;r2=R31;c1=int:6;r3=R32","_address",9194
661,14,1,1,6,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | IADD_REG_REG_INT(r4,r2,c2)","r1=R8;r2=R6;r3=R18;c1=int:3;r4=R9;c2=int:1","stem",389
662,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | BCF_ID_REG(c2,r2)","r1=R14;r2=R10;c1=int:1;c2=label@2449","benchmark_rexxcps_levelb_noopt",2342
663,14,1,1,5,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R73;r2=R69;c1=int:0;r3=R71;c2=func@18224","benchmark_rexxcps_levelb_noopt",1284
664,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1)","r1=R3;r2=R0;c1=string@31136;c2=label@7975","_address",7954
665,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | SETATTRS_REG_INT(r2,c1) | SETOBJTYPE_REG_STRING(r2,c2)","r1=R23;r2=R32;c1=int:5;c2=string@41008","_address",9176
666,14,1,1,4,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | COPY_REG_REG(r3,r4)","r1=R17;r2=R10;r3=R3;r4=R16","_address",8117
667,13,1,1,4,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r2,c1) | ITOS_REG(r2)","r1=R58;r2=R55;r3=R54;c1=int:1","benchmark_rexxcps_levelb_noopt",951
668,13,1,1,4,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | LOAD_REG_INT(r3,c1)","r1=R54;r2=R58;r3=R55;c1=int:1","benchmark_rexxcps_levelb_noopt",949
669,11,11,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r1,c3)","r1=R16;c1=string@13544;r2=R15;c2=int:1;c3=int:768","benchmark_rexxcps_levelb_noopt",217
670,10,3,2,7,over_3_symbols,"BRT_ID_REG(c1,r1) | REQ_REG_REG_STRING(r2,r3,c2) | BRTF_ID_ID_REG(c3,c4,r2)","c1=label@17247;r1=R27;r2=R26;r3=R2;c2=string@1505552;c3=label@17253;c4=label@17258","trace",17236
671,10,5,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IGT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R5;c1=string@31136;r2=R48;r3=R34;c2=int:0;c3=label@482","format",462
672,10,3,2,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r3,r2,c3)","r1=R27;r2=R2;c1=string@1505504;c2=label@17247;r3=R26;c3=string@1505552","trace",17232
673,9,6,2,4,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | SETNUMDGTS_INT(c3)","r1=R1;c1=int:3;c2=string@38528;c3=int:18","_address",5769
674,9,6,2,4,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | SETNUMDGTS_INT(c2) | SETNUMFUZ_INT(c3)","r1=R1;c1=string@38528;c2=int:18;c3=int:0","_address",5772
675,8,4,1,4,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r2,c1) | BRF_ID_REG(c2,r2)","r1=R12;r2=R30;c1=int:0;c2=label@17049","trace",17017
676,8,2,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SWAP_REG_REG(r2,r3) | CALL_REG_FUNC_REG(r4,c2,r1)","r1=R19;c1=int:1;r2=R20;r3=R11;r4=R16;c2=func@1587984","time",294
677,8,4,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_STRING(r3,c1)","r1=R14;c1=string@31136;r2=R5;r3=R0","format",256
678,7,1,1,5,over_3_symbols,"ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c2) | REQ_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=string@34128;r2=R25;c2=string@31136;r3=R21","_address",15858
679,7,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | ASSERTTYPE_REG_STRING(r2,c2)","c1=label@15929;r1=R22;r2=R28;r3=R1;c2=string@34128","_address",15852
680,7,4,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETSTRPOS_REG_REG(r3,r2)","c1=label@482;r1=R48;r2=R41;c2=int:0;r3=R23","format",469
681,7,1,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | LOAD_REG_STRING(r3,c2)","r1=R28;r2=R1;c1=string@34128;r3=R25;c2=string@31136","_address",15855
682,7,5,1,4,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R4;r3=R16;c1=int:1","_address",5899
683,7,5,1,5,over_3_symbols,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r3,r4,c1)","r1=R7;r2=R3;r3=R6;r4=R1;c1=int:2","_address",5825
684,7,1,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | RET_INT(c1)","r1=R32;r2=R1;c1=int:0","_address",15958
685,7,1,1,5,over_3_symbols,"GETATTRS_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | MINATTRS_REG_REG_INT(r2,r3,c1)","r1=R31;r2=R34;c1=int:0;r3=R2;c2=int:1","_address",15929
686,7,1,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r3,r1,c2) | LINKATTR1_REG_REG_REG(r4,r3,r1)","r1=R2;r2=R31;c1=int:1;r3=R34;c2=int:0;r4=R32","_address",15933
687,7,4,1,5,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c1)","r1=R48;r2=R34;c1=int:0;c2=label@482;r3=R41","format",465
688,7,1,1,5,over_3_symbols,"ISTYPE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r2)","r1=R22;r2=R1;c1=string@34128;c2=label@15929;r3=R28","_address",15848
689,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r2,c2) | SCOPY_REG_REG(r3,r1)","r1=R6;r2=R1;c1=int:2;r3=R7;c2=int:1","_address",5830
690,7,5,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | REQ_REG_REG_STRING(r3,r1,c2) | UNLINK_REG(r1)","r1=R8;r2=R16;c1=int:1;r3=R7;c2=string@31136","_address",5913
691,7,4,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETSTRPOS_REG_REG(r2,r1) | SUBSTRING_REG_REG_REG(r3,r2,r4)","r1=R41;c1=int:0;r2=R23;r3=R5;r4=R34","format",472
692,7,1,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | REQ_REG_REG_STRING(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R25;c1=string@31136;r2=R21;c2=label@15891","_address",15861
693,7,1,1,4,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1)","r1=R28;r2=R26;r3=R3;c1=string@323664","_address",15840
694,7,5,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | UNLINK_REG(r2) | BRF_ID_REG(c2,r1)","r1=R7;r2=R8;c1=string@31136;c2=label@5941","_address",5917
695,7,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | ISTYPE_REG_REG_STRING(r4,r5,c2)","r1=R26;r2=R3;r3=R28;c1=string@323664;r4=R22;r5=R1;c2=string@34128","_address",15842
696,7,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | MINATTRS_REG_REG_INT(r3,r4,c1)","r1=R32;r2=R3;r3=R35;r4=R2;c1=int:0","_address",15945
697,7,5,1,2,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R7;r2=R6","_address",5838
698,7,1,1,7,over_3_symbols,"SEQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BEQ_ID_REG_INT(c3,r3,c4)","r1=R1;r2=R2;c1=string@2541072;c2=label@28;c3=label@20;r3=R5;c4=int:0","/Users/adrian/CLionProjects/CREXX/lib/rxfnsb/rxas/_elapsed",0
699,7,5,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1)","c1=int:1;r1=R1;r2=R7","_address",5968
700,7,5,1,3,candidate,"SETNUMSTD_INT(c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | RET_REG(r1)","c1=int:1;r1=R1;r2=R7","_address",5970
701,7,1,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | ISTYPE_REG_REG_STRING(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R28;c1=string@323664;r2=R22;r3=R1;c2=string@34128;c3=label@15929","_address",15845
702,7,1,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCFPROCSEL_REG_STRING_REG(r3,c2,r4)","r1=R3;c1=int:256;r2=R22;r3=R1;c2=string@323440;r4=R21","_address",15821
703,7,1,1,5,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r2,c2)","r1=R28;c1=int:256;r2=R20;r3=R25;c2=string@323720","_address",15874
704,7,1,1,7,over_3_symbols,"SWAP_REG_REG(r1,r2) | GETATTRS_REG_REG_INT(r3,r4,c1) | IADD_REG_REG_INT(r5,r3,c2)","r1=R25;r2=R32;r3=R31;r4=R34;c1=int:0;r5=R2;c2=int:1","_address",15926
705,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R28;r2=R20;r3=R29;c1=int:3;c2=int:256","_address",15888
706,7,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R3;r2=R22;r3=R25;r4=R28","_address",15835
707,7,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCFPROCSEL_REG_STRING_REG(r3,c1,r4) | DCALL_REG_REG_REG(r3,r3,r4)","r1=R22;r2=R3;r3=R1;c1=string@323440;r4=R21","_address",15824
