rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
11,54630,4,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2)","r1=R8;c1=int:0;r2=R6;c2=int:1;r3=R5","benchmark_awfy_storage_opt",77
12,54630,4,1,5,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R6;c1=int:2;c2=string@8;r2=R8;c3=int:0","benchmark_awfy_storage_opt",71
13,54630,4,1,5,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | ISETATTR1_REG_INT_REG(r1,c3,r2)","r1=R6;c1=string@8;r2=R8;c2=int:0;c3=int:1","benchmark_awfy_storage_opt",74
14,54610,2,1,4,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1)","r1=R0;r2=R1;c1=int:1;r3=R22","benchmark_awfy_storage_opt",254
15,54610,2,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | SETATTRS_REG_INT(r3,c2) | SETOBJTYPE_REG_STRING(r3,c3)","r1=R22;c1=int:1;r2=R0;r3=R10;c2=int:3;c3=string@9","benchmark_awfy_storage_opt",260
16,54610,2,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1)","r1=R1;r2=R22;c1=int:1;r3=R0","benchmark_awfy_storage_opt",250
17,54610,2,1,6,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | SETATTRS_REG_INT(r4,c2)","r1=R1;r2=R22;c1=int:1;r3=R0;r4=R10;c2=int:3","benchmark_awfy_storage_opt",258
18,54600,1,1,4,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c2)","r1=R23;c1=int:18;c2=int:1;r2=R5","benchmark_awfy_storage_opt",370
19,54600,1,1,6,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_INT(r2,c3) | SETTP_REG_INT(r2,c4)","c1=label@16;r1=R11;c2=int:256;r2=R1;c3=int:1;c4=int:0","objectarrayappend",4
20,54600,1,1,6,candidate,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R1;r2=R10;r3=R6;r4=R24;c1=int:1;c2=label@475","benchmark_awfy_storage_opt",403
21,54600,2,1,7,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SWAPSETTP_REG_REG_REG_INT(r4,r5,r1,c2)","r1=R19;r2=R2;r3=R17;c1=int:3;r4=R18;r5=R14;c2=int:768","benchmark_awfy_storage_opt",312
22,54600,1,1,6,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | IEQ_REG_REG_INT(r4,r5,c1)","r1=R10;c1=int:1;r2=R5;r3=R1;r4=R6;r5=R24","benchmark_awfy_storage_opt",399
23,54600,2,1,7,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c2)","r1=R14;r2=R8;c1=int:2;r3=R19;r4=R2;r5=R17;c2=int:3","benchmark_awfy_storage_opt",308
24,54600,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r1,c2) | BR_ID(c3)","r1=R1;c1=int:1;c2=int:0;c3=label@22","objectarrayappend",8
25,54600,2,1,10,candidate,"LOAD_REG_INT(r1,c1) | SWAPSETTP_REG_REG_REG_INT(r2,r3,r4,c2) | SETTPCALL_REG_FUNC_REG_REG_INT(r5,c3,r1,r6,c4)","r1=R17;c1=int:3;r2=R18;r3=R14;r4=R19;c2=int:768;r5=R13;c3=func@17624;r6=R20;c4=int:0","benchmark_awfy_storage_opt",315
26,54600,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | LOAD_REG_INT(r2,c2)","c1=int:18;c2=int:1;c3=label@16;r1=R11;c4=int:256;r2=R1","objectarrayappend",0
27,54600,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c2) | IADD_REG_REG_INT(r3,r1,c2)","c1=int:18;c2=int:1;r1=R5;r2=R23;r3=R4","benchmark_awfy_storage_opt",372
28,54600,2,1,6,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL3_REG_FUNC_REG_REG_REG(r3,c2,r1,r4,r2)","r1=R22;c1=int:256;r2=R3;r3=R2;c2=func@16536;r4=R14","benchmark_awfy_storage_opt",296
29,54600,2,1,5,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r3,c1,r4)","r1=R14;r2=R18;r3=R8;c1=int:1;r4=R13","benchmark_awfy_storage_opt",329
30,54560,1,1,7,candidate,"BRT_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | SETTP_REG_INT(r4,c3)","c1=label@537;r1=R2;r2=R15;r3=R24;c2=int:1;r4=R23;c3=int:256","benchmark_awfy_storage_opt",485
31,54560,1,1,7,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | ISUB_REG_REG_INT(r4,r5,c2)","r1=R2;r2=R4;r3=R3;c1=label@537;r4=R15;r5=R24;c2=int:1","benchmark_awfy_storage_opt",481
32,54560,1,1,6,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2) | SETTP_REG_INT(r4,c2)","r1=R15;r2=R24;c1=int:1;r3=R23;c2=int:256;r4=R25","benchmark_awfy_storage_opt",488
33,54560,1,1,6,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | BCTP_ID_REG(c2,r4)","r1=R15;r2=R1;c1=int:1;r3=R14;c2=label@481;r4=R4","benchmark_awfy_storage_opt",528
34,40960,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r2,r1,c3)","r1=R11;c1=int:18;c2=int:1;r2=R0;c3=int:2","benchmark_awfy_storage_opt",560
35,40960,1,1,6,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)","c1=label@475;r1=R6;r2=R12;r3=R25;r4=R3;c2=int:1","benchmark_awfy_storage_opt",410
36,40960,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IMULT_REG_REG_INT(r4,r3,c2)","r1=R12;r2=R25;r3=R3;c1=int:1;r4=R2;c2=int:1309","benchmark_awfy_storage_opt",413
37,40960,1,1,5,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2)","r1=R3;r2=R25;r3=R1;c1=int:256;c2=int:768","benchmark_awfy_storage_opt",458
38,40960,1,1,5,candidate,"IADD_REG_REG_INT(r1,r1,c1) | IMOD_REG_REG_INT(r1,r1,c2) | ISETATTR1_REG_INT_REG(r2,c3,r1)","r1=R2;c1=int:13849;c2=int:65536;r2=R12;c3=int:1","benchmark_awfy_storage_opt",426
39,40960,1,1,7,candidate,"IADD_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r4) | SETTP_REG_INT(r5,c2)","r1=R5;r2=R11;c1=int:1;r3=R3;r4=R25;r5=R1;c2=int:256","benchmark_awfy_storage_opt",454
40,40960,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r3,r4,c2)","r1=R1;r2=R11;c1=int:256;r3=R7;r4=R9;c2=int:0","objectarrayappend",16
41,40960,1,1,6,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | COPY_REG_REG(r3,r4)","r1=R6;r2=R24;c1=int:1;c2=label@475;r3=R12;r4=R25","benchmark_awfy_storage_opt",406
42,40960,1,1,5,candidate,"IGETUNLINK_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | BR_ID(c1)","r1=R11;r2=R4;r3=R25;r4=R12;c1=label@450","benchmark_awfy_storage_opt",442
43,40960,1,1,6,candidate,"IMOD_REG_REG_INT(r1,r1,c1) | IADD_REG_REG_INT(r2,r1,c2) | COPY_REG_REG(r3,r4)","r1=R11;c1=int:10;r2=R5;c2=int:1;r3=R3;r4=R25","benchmark_awfy_storage_opt",450
44,40960,1,1,5,candidate,"IMOD_REG_REG_INT(r1,r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LINKATTR1_REG_REG_INT(r3,r2,c2)","r1=R2;c1=int:65536;r2=R12;c2=int:1;r3=R4","benchmark_awfy_storage_opt",430
45,40960,1,1,4,candidate,"IMULT_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | IADD_REG_REG_INT(r1,r1,c2)","r1=R2;r2=R3;c1=int:1309;c2=int:13849","benchmark_awfy_storage_opt",420
46,40960,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IGETUNLINK_REG_REG(r4,r3)","r1=R12;c1=int:1;r2=R2;r3=R4;r4=R11","benchmark_awfy_storage_opt",434
47,40960,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | COPY_REG_REG(r4,r2)","r1=R4;r2=R12;c1=int:1;r3=R11;r4=R25","benchmark_awfy_storage_opt",438
48,40960,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IMULT_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1)","r1=R3;r2=R12;c1=int:1;r3=R2;c2=int:1309","benchmark_awfy_storage_opt",416
49,40960,1,1,9,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SWAPSETTPSWAP_REG_REG_REG_INT_REG(r4,r1,r5,c3,r6)","r1=R0;r2=R11;c1=int:2;r3=R5;c2=int:3;r4=R6;r5=R13;c3=int:256;r6=R7","benchmark_awfy_storage_opt",566
50,40960,1,1,11,candidate,"LOAD_REG_INT(r1,c1) | SWAPSETTPSWAP_REG_REG_REG_INT_REG(r2,r3,r4,c2,r5) | SETTPSWAPCALL_REG_FUNC_REG_REG_INT_REG(r6,c3,r1,r7,c2,r8)","r1=R5;c1=int:3;r2=R6;r3=R0;r4=R13;c2=int:256;r5=R7;r6=R9;c3=func@17624;r7=R12;r8=R8","benchmark_awfy_storage_opt",570
51,40960,1,1,7,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | LINKATTR1_REG_REG_INT(r1,r2,c3) | LOAD_REG_INT(r3,c4)","c1=int:18;c2=int:1;r1=R0;r2=R11;c3=int:2;r3=R5;c4=int:3","benchmark_awfy_storage_opt",562
52,40960,1,1,6,candidate,"SETTP_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r4,r2)","r1=R1;c1=int:256;r2=R7;r3=R9;c2=int:0;r4=R3","objectarrayappend",19
53,40960,1,1,7,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | CALL3_REG_FUNC_REG_REG_REG(r3,c3,r1,r4,r2)","r1=R1;c1=int:256;r2=R3;c2=int:768;r3=R11;c3=func@25096;r4=R5","benchmark_awfy_storage_opt",461
54,40960,1,1,7,candidate,"SWAPN_REG_REG_REG_REG(r1,r2,r3,r4) | ISETATTR1_REG_INT_REG(r5,c1,r6) | RET()","r1=R13;r2=R7;r3=R12;r4=R8;r5=R11;c1=int:1;r6=R9","benchmark_awfy_storage_opt",591
55,40960,1,1,6,candidate,"SWAP_REG_REG(r1,r2) | UNLINK_REG(r1) | SWAPN_REG_REG_REG_REG(r3,r4,r5,r6)","r1=R0;r2=R6;r3=R13;r4=R7;r5=R12;r6=R8","benchmark_awfy_storage_opt",586
56,40960,1,1,4,candidate,"UNLINK_REG(r1) | IADD_REG_REG_INT(r2,r2,c1) | IMOD_REG_REG_INT(r2,r2,c2)","r1=R3;r2=R2;c1=int:13849;c2=int:65536","benchmark_awfy_storage_opt",424
57,40960,1,1,8,candidate,"UNLINK_REG(r1) | SWAPN_REG_REG_REG_REG(r2,r3,r4,r5) | ISETATTR1_REG_INT_REG(r6,c1,r7)","r1=R0;r2=R13;r3=R7;r4=R12;r5=R8;r6=R11;c1=int:1;r7=R9","benchmark_awfy_storage_opt",589
58,13650,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r3,r1) | BRT_ID_REG(c2,r2)","r1=R0;c1=int:4;r2=R11;r3=R1;c2=label@341","benchmark_awfy_storage_opt",283
59,13650,2,1,5,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r1,r2)","r1=R1;c1=int:1;r2=R0;c2=int:4;r3=R11","benchmark_awfy_storage_opt",280
60,40,1,1,6,candidate,"BRT_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@341;r1=R11;r2=R14;c2=int:6;r3=R22;c3=int:256","benchmark_awfy_storage_opt",290
61,40,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2)","r1=R11;r2=R1;r3=R0;c1=label@341;r4=R14;c2=int:6","benchmark_awfy_storage_opt",286
62,40,1,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | INC1() | BR_ID(c2)","r1=R8;c1=int:1;r2=R13;c2=label@286","benchmark_awfy_storage_opt",334
63,40,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c2)","r1=R14;c1=int:6;r2=R22;c2=int:256;r3=R3","benchmark_awfy_storage_opt",293
64,40,1,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | INC1()","r1=R14;r2=R8;c1=int:1;r3=R13","benchmark_awfy_storage_opt",332
65,10,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | SETATTRS_REG_INT(r2,c3)","r1=R22;c1=int:18;c2=int:1;r2=R6;c3=int:2","benchmark_awfy_storage_opt",221
66,10,1,1,5,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2) | SETOBJTYPE_REG_STRING(r2,c3)","c1=label@126;r1=R3;r2=R6;c2=int:2;c3=string@8","benchmark_awfy_storage_opt",68
67,10,1,1,5,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1) | LINKATTR1_REG_REG_INT(r4,r3,c1)","r1=R7;r2=R8;r3=R4;r4=R20;c1=int:1","benchmark_awfy_storage_opt",343
68,10,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IGETUNLINK_REG_REG(r4,r3)","r1=R4;r2=R7;r3=R20;c1=int:1;r4=R19","benchmark_awfy_storage_opt",346
69,10,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISETATTR1_REG_INT_REG(r4,c2,r3)","r1=R3;r2=R6;r3=R1;c1=int:0;r4=R22;c2=int:1","benchmark_awfy_storage_opt",240
70,10,1,1,6,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R8;r2=R10;r3=R1;c1=int:1;r4=R0;c2=int:4","benchmark_awfy_storage_opt",277
71,10,1,1,5,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r1,c1) | CALL1_REG_FUNC_REG(r3,c2,r1)","r1=R5;r2=R6;c1=int:256;r3=R2;c2=func@6344","benchmark_awfy_storage_opt",84
72,10,1,1,4,candidate,"ENDLIFE_REG(r1) | COPY_REG_REG(r2,r3) | COPY_REG_REG(r4,r2)","r1=R2;r2=R7;r3=R8;r4=R4","benchmark_awfy_storage_opt",341
73,10,1,1,6,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r4,c2)","r1=R3;r2=R4;r3=R1;c1=label@126;r4=R6;c2=int:2","benchmark_awfy_storage_opt",64
74,10,1,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_INT(r2,c1)","r1=R10;c1=int:1;r2=R1;r3=R8","benchmark_awfy_storage_opt",273
75,10,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | LOAD_REG_INT(r2,c2)","r1=R6;c1=int:1;r2=R1;r3=R3;c2=int:0","benchmark_awfy_storage_opt",236
76,10,1,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | COPY_REG_REG(r3,r1) | SETTP_REG_INT(r3,c2)","r1=R6;c1=int:1;r2=R8;r3=R5;c2=int:256","benchmark_awfy_storage_opt",80
77,10,1,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LINKATTR1_REG_REG_INT(r2,r1,c1) | IADD_REG_REG_INT(r3,r2,c1)","r1=R22;c1=int:1;r2=R1;r3=R0","benchmark_awfy_storage_opt",246
78,10,1,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | BR_ID(c2)","r1=R20;r2=R4;c1=int:1;r3=R19;c2=label@358","benchmark_awfy_storage_opt",349
79,10,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | LINKATTR1_REG_REG_INT(r1,r2,c2)","r1=R1;c1=int:0;r2=R22;c2=int:1","benchmark_awfy_storage_opt",243
80,10,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | SETATTRS_REG_INT(r1,c3) | SETOBJTYPE_REG_STRING(r1,c4)","c1=int:18;c2=int:1;r1=R6;c3=int:2;c4=string@10","benchmark_awfy_storage_opt",223
81,1,1,1,3,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1) | SAY_STRING(c1)","r1=R10;r2=R2;c1=string@9176","benchmark_awfy_storage_opt",140
82,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2) | STOI_REG(r2)","c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1","benchmark_awfy_storage_opt",27
83,1,1,1,5,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1) | BR_ID(c3)","c1=label@13;r1=R12;c2=int:512;r2=R0;c3=label@16","benchmark_awfy_storage_opt",4
84,1,1,1,5,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2) | ITOS_REG(r3)","r1=R10;c1=string@8608;r2=R1;c2=string@8760;r3=R2","benchmark_awfy_storage_opt",130
85,1,1,1,4,candidate,"ENDLIFE_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R5;r2=R1;r3=R10;c1=string@8608","benchmark_awfy_storage_opt",126
86,1,1,1,5,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2) | BRF_ID_REG(c3,r1)","r1=R4;r2=R0;c1=int:0;c2=int:1;c3=label@39","benchmark_awfy_storage_opt",19
87,1,1,1,4,candidate,"IGETUNLINK_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r1,c1) | BRF_ID_REG(c2,r2)","r1=R1;r2=R5;c1=int:1;c2=label@58","benchmark_awfy_storage_opt",36
88,1,1,1,5,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R4;c1=int:1;c2=label@39;r2=R5;r3=R0","benchmark_awfy_storage_opt",23
89,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1) | SAY_REG(r2)","r1=R2;r2=R10","benchmark_awfy_storage_opt",138
90,1,1,1,4,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | SCONCAT_REG_REG_STRING(r2,r2,c2)","r1=R1;r2=R10;c1=string@8608;c2=string@8760","benchmark_awfy_storage_opt",128
91,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IGTE_REG_REG_INT(r2,r2,c1)","r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0","benchmark_awfy_storage_opt",16
92,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2)","r1=R4;c1=int:1;r2=R3;r3=R1;c2=label@126","benchmark_awfy_storage_opt",61
93,1,1,1,6,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | IGT_REG_REG_REG(r3,r2,r4)","r1=R2;c1=int:0;r2=R4;c2=int:1;r3=R3;r4=R1","benchmark_awfy_storage_opt",58
94,1,1,1,4,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1) | IGETUNLINK_REG_REG(r3,r1)","r1=R5;r2=R0;c1=int:1;r3=R1","benchmark_awfy_storage_opt",30
95,1,1,1,6,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4) | COPY_REG_REG(r2,r1)","c1=int:18;c2=int:1;c3=label@13;r1=R12;c4=int:512;r2=R0","benchmark_awfy_storage_opt",0
96,1,1,1,3,candidate,"SAY_REG(r1) | SAY_STRING(c1) | RET_INT(c2)","r1=R10;c1=string@9176;c2=int:0","benchmark_awfy_storage_opt",143
97,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2) | APPEND_REG_REG(r1,r2)","r1=R10;c1=string@8760;r2=R2","benchmark_awfy_storage_opt",134
98,1,1,1,3,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1) | ILT_REG_REG_INT(r1,r2,c1)","r1=R5;r2=R1;c1=int:1","benchmark_awfy_storage_opt",34
