entry,name,count,bytes,max_bytes,high_water,status
lifecycle-stripped-c,string_buffers,0,0,0,0,complete
lifecycle-stripped-c,binary_buffers,0,0,0,0,complete
lifecycle-stripped-c,value_slots,46,11776,1792,0,complete
lifecycle-stripped-c,frame_activations,1,0,0,1,complete
lifecycle-stripped-c,frame_reuses,0,0,0,0,complete
lifecycle-stripped-baseline,frame_blocks,1,3656,3656,0,complete
lifecycle-stripped-baseline,standalone_values,39,9984,256,0,complete
lifecycle-stripped-baseline,attribute_value_blocks,0,0,0,0,complete
lifecycle-stripped-baseline,attribute_pointer_storage,0,0,0,0,complete
lifecycle-stripped-baseline,string_buffers,0,0,0,0,complete
lifecycle-stripped-baseline,binary_buffers,0,0,0,0,complete
lifecycle-stripped-baseline,value_slots,46,11776,1792,0,complete
lifecycle-stripped-baseline,frame_activations,1,0,0,1,complete
lifecycle-stripped-baseline,frame_reuses,0,0,0,0,complete
json-stripped-c,frame_blocks,12,296832,29224,0,complete
json-stripped-c,standalone_values,39,9984,256,0,complete
json-stripped-c,attribute_value_blocks,22,45056,2048,0,complete
json-stripped-c,attribute_pointer_storage,66,4224,64,0,complete
json-stripped-c,string_buffers,15063,15422592,1024,0,complete
json-stripped-c,binary_buffers,25070,15740768,1024,0,complete
json-stripped-c,value_slots,1229,314624,25856,0,complete
json-stripped-c,frame_activations,745001,0,0,11,complete
json-stripped-c,frame_reuses,744989,0,0,0,complete
json-stripped-baseline,frame_blocks,12,296832,29224,0,complete
json-stripped-baseline,standalone_values,39,9984,256,0,complete
json-stripped-baseline,attribute_value_blocks,22,45056,2048,0,complete
json-stripped-baseline,attribute_pointer_storage,66,4224,64,0,complete
json-stripped-baseline,string_buffers,15063,15422592,1024,0,complete
json-stripped-baseline,binary_buffers,25070,15740768,1024,0,complete
json-stripped-baseline,value_slots,1229,314624,25856,0,complete
json-stripped-baseline,frame_activations,745001,0,0,11,complete
json-stripped-baseline,frame_reuses,744989,0,0,0,complete
