rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,930900,152,9,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R42;r2=R43;r3=R44","benchmark_rexxcps_levelb_noopt",593
348,4200,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | NULL_REG(r3)","r1=R88;r2=R50;c1=string@60920;r3=R91","benchmark_rexxcps_levelb_noopt",1743
349,4100,3,2,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R62;r2=R38;c1=string@29640;c2=label@1192;r3=R57;c3=int:1","benchmark_rexxcps_levelb_noopt",1092
350,3807,5,3,6,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3)","r1=R11;r2=R1;c1=string@28800;c2=label@13787;r3=R10;c3=int:0","_address",13773
351,3401,4,2,2,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2)","c1=int:1;c2=int:2","benchmark_rexxcps_levelb_noopt",4
352,3208,10,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:0","trace",12331
353,3208,9,2,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:-1","trace",12367
354,3100,1,1,5,over_3_symbols,"NULL_REG(r1) | IEQ_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R11;r2=R3;r3=R44;c1=int:1;c2=label@16074","trace",16056
355,3100,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | IEQ_REG_REG_INT(r3,r4,c1)","r1=R10;r2=R11;r3=R3;r4=R44;c1=int:1","trace",16054
356,3099,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2)","c1=label@16074;r1=R3;r2=R2;r3=R48;r4=R42","trace",16062
357,3099,1,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | REQ_REG_REG_REG(r3,r4,r5)","r1=R3;r2=R44;c1=int:1;c2=label@16074;r3=R2;r4=R48;r5=R42","trace",16058
358,3002,5,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R29;r2=R26;r3=R31;c1=int:512;r4=R32;c2=int:0","benchmark_rexxcps_levelb_noopt",119
359,3001,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8017
360,3001,2,2,5,over_3_symbols,"NULL_REG(r1) | ILT_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R0;r2=R4;r3=R8;c1=int:1;c2=label@56","pos",44
361,3000,15,1,3,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R24;r2=R22;c1=label@17058","trace",17051
362,3000,15,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R24;r2=R29;c1=int:1;r3=R22","trace",17047
363,3000,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17040
364,3000,15,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1)","r1=R26;c1=string@1497968;r2=R27;r3=R28;r4=R25","trace",17007
365,3000,15,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1)","r1=R28;r2=R5;r3=R26;c1=string@1497968;r4=R27","trace",17004
366,3000,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ILT_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R25;r2=R26;r3=R24;r4=R27;c1=int:2;c2=label@17028","trace",17013
367,3000,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2","trace",17010
368,3000,15,1,5,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1","trace",17043
369,2900,1,1,5,over_3_symbols,"REQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | RET_REG(r4)","r1=R2;r2=R48;r3=R42;c1=label@16074;r4=R43","trace",16065
370,2835,17,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SWAP_REG_REG(r3,r4) | SWAP_REG_REG(r5,r6)","r1=R28;r2=R30;r3=R26;r4=R31;r5=R25;r6=R32","_address",15815
371,2831,4,3,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c2) | UNLINK_REG(r1)","r1=R10;r2=R16;c1=int:2;r3=R17;c2=int:1","_address",8062
372,2807,7,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R18;r3=R16;c1=int:1","_address",5890
373,2806,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1)","r1=R11;r2=R4;r3=R21;r4=R22;c1=int:0","_address",15705
374,2806,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R6;r2=R1;r3=R12;r4=R11","_address",15605
375,2806,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R4;r2=R21;r3=R22;c1=int:0;c2=label@15719","_address",15707
376,2806,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R1;r2=R3;c1=string@64;r3=R0;c2=int:0","_address",15521
377,2806,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1)","r1=R1;r2=R12;r3=R11","_address",15607
378,2804,4,2,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R7;r2=R63;r3=R2;r4=R65;r5=R15;r6=R67","_typedformat",18
379,2802,4,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4)","r1=R10;r2=R7;r3=R3;r4=R6","_address",8009
380,2802,2,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R60;c1=int:1;r2=R61;r3=R58;c2=int:4","benchmark_rexxcps_levelb_noopt",832
381,2802,4,3,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R4;r2=R1;r3=R0;c1=int:0","_address",13723
382,2802,2,2,4,over_3_symbols,"SETSTRPOS_REG_REG(r1,r2) | SUBSTRING_REG_REG_REG(r3,r1,r4) | RET_REG(r3)","r1=R8;r2=R0;r3=R7;r4=R10","left",117
383,2801,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2)","c1=label@136;r1=R9;r2=R7;r3=R3;r4=R2;r5=R10;c2=int:0","word",68
384,2801,1,1,7,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_REG(r4,r5,r6) | BRF_ID_REG(c1,r4)","r1=R5;r2=R3;r3=R7;r4=R10;r5=R0;r6=R14;c1=label@122","word",88
385,2801,1,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_REG(r5,r1,r6)","r1=R0;c1=int:1;r2=R5;r3=R3;r4=R7;r5=R10;r6=R14","word",84
386,2801,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | ILT_REG_REG_INT(r4,r5,c2)","r1=R10;r2=R0;r3=R14;c1=label@122;r4=R11;r5=R5;c2=int:0","word",92
387,2801,1,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2)","r1=R9;r2=R2;r3=R4;c1=label@136;r4=R7;r5=R3","word",64
388,2801,1,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1)","r1=R6;r2=R5;r3=R7;r4=R3;r5=R1","word",109
389,2801,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5)","r1=R6;c1=int:0;r2=R1;c2=string@28800;r3=R9;r4=R2;r5=R4","word",58
390,2801,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2)","r1=R1;c1=string@28800;r2=R9;r3=R2;r4=R4;c2=label@136","word",61
391,2800,2,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R27;r2=R33;r3=R35;c1=int:9","_address",9116
392,2800,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r2,r3,c2) | ITOS_REG(r4)","c1=label@982;r1=R62;r2=R57;r3=R40;c2=string@34216;r4=R41","benchmark_rexxcps_levelb_noopt",895
393,2800,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
394,2800,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3)","c1=label@4671;r1=R110;r2=R120;c2=string@28800;r3=R112;r4=R118;c3=int:1","parseExec",4659
395,2800,2,2,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_STRING(r1,c3) | SETTP_REG_INT(r1,c4)","c1=label@15244;r1=R9;c2=int:256;c3=string@28800;c4=int:0","_address",15234
396,2800,1,1,6,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | CONCAT_REG_REG_STRING(r4,r5,c1) | ITOS_REG(r3)","r1=R60;r2=R57;r3=R41;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",904
397,2800,2,1,5,over_3_symbols,"CONCAT_REG_REG_REG(r1,r2,r3) | LOAD_REG_INT(r4,c1) | ITOS_REG(r4)","r1=R57;r2=R59;r3=R41;r4=R64;c1=int:1234","benchmark_rexxcps_levelb_noopt",622
398,2800,2,1,5,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | ITOS_REG(r3)","r1=R62;r2=R38;c1=string@34216;r3=R61;c2=int:2","benchmark_rexxcps_levelb_noopt",1029
399,2800,2,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)","r1=R37;r2=R38;c1=string@10","_address",14075
400,2800,1,1,3,candidate,"DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R57;r2=R7;r3=R61","benchmark_rexxcps_levelb_noopt",942
401,2800,1,1,3,candidate,"DCOPY_REG_REG(r1,r2) | DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1)","r1=R62;r2=R17;c1=string@38752","benchmark_rexxcps_levelb_noopt",813
402,2800,1,1,7,over_3_symbols,"DLT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | CONCAT_REG_REG_STRING(r4,r5,c2)","r1=R62;r2=R17;r3=R5;c1=label@982;r4=R57;r5=R40;c2=string@34216","benchmark_rexxcps_levelb_noopt",891
403,2800,1,1,4,over_3_symbols,"DTOS_REG(r1) | LOAD_REG_INT(r2,c1) | SETTP_REG_INT(r1,c2)","r1=R62;r2=R61;c1=int:1;c2=int:768","benchmark_rexxcps_levelb_noopt",788
404,2800,1,1,3,candidate,"DTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R62;c1=string@38752;c2=label@827","benchmark_rexxcps_levelb_noopt",816
405,2800,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1)","r1=R19;r2=R4;r3=R28;r4=R29;c1=int:0","_address",13977
406,2800,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0","parseExec",5516
407,2800,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@28800","parseExec",4655
408,2800,1,1,5,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | ILT_REG_INT_REG(r1,c2,r1) | BRF_ID_REG(c3,r1)","r1=R62;r2=R60;c1=int:1;c2=int:17;c3=label@813","benchmark_rexxcps_levelb_noopt",800
409,2800,1,1,6,over_3_symbols,"ITOS_REG(r1) | CONCAT_REG_REG_REG(r2,r3,r1) | CONCAT_REG_REG_STRING(r4,r5,c1)","r1=R41;r2=R60;r3=R57;r4=R65;r5=R40;c1=string@34216","benchmark_rexxcps_levelb_noopt",902
410,2800,1,1,4,over_3_symbols,"ITOS_REG(r1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1)","r1=R59;r2=R60;c1=int:1;r3=R61","benchmark_rexxcps_levelb_noopt",830
411,2800,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1)","r1=R38;r2=R43;r3=R4;r4=R37;c1=string@10","_address",14071
412,2800,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@28800","parseExec",5535
413,2800,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | ITOS_REG(r1) | LOAD_REG_INT(r2,c2)","r1=R59;c1=int:1234;r2=R60;c2=int:1","benchmark_rexxcps_levelb_noopt",827
414,2800,1,1,3,candidate,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | RET_REG(r1)","r1=R0;c1=int:0;r2=R1","length",22
415,2800,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IADD_REG_REG_INT(r2,r3,c2) | BR_ID(c3)","r1=R120;c1=string@28800;r2=R112;r3=R118;c2=int:1;c3=label@4796","parseExec",4662
416,2800,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R105;c1=string@28800;r2=R106","parseExec",5539
417,2800,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3)","r1=R43;r2=R4;c1=int:0;r3=R38;r4=R37","_address",14067
418,2800,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@28800","parseExec",5531
419,2800,2,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R1;r2=R0;c1=int:0;r3=R5;c2=func@12160","_address",13725
420,2800,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r3)","r1=R57;r2=R65;r3=R7","benchmark_rexxcps_levelb_noopt",937
421,2800,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1)","r1=R62;r2=R59;r3=R17","benchmark_rexxcps_levelb_noopt",771
422,2800,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R52;r2=R75;r3=R71;c1=int:0","benchmark_rexxcps_levelb_noopt",1433
423,2800,2,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R6;c1=int:7;c2=string@16;r2=R8;c3=int:0","_address",7960
424,2800,2,2,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15244;r1=R9;c3=int:256;c4=string@28800","_address",15232
425,2800,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3)","r1=R6;c1=string@16;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7963
426,2800,2,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R18;c1=string@61;r2=R20;c2=string@60;r3=R10;c3=int:0","_address",8982
427,2800,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1)","r1=R57;r2=R7;r3=R61","benchmark_rexxcps_levelb_noopt",940
428,2800,1,1,3,candidate,"STOD_REG(r1) | DGT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R62;r2=R17;c1=label@785","benchmark_rexxcps_levelb_noopt",774
429,2800,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | DEQ_REG_REG_REG(r3,r4,r5) | BRF_ID_REG(c1,r3)","r1=R0;r2=R59;r3=R65;r4=R17;r5=R9;c1=label@982","benchmark_rexxcps_levelb_noopt",970
430,2800,1,1,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r3,r1)","r1=R1;r2=R3;r3=R0;c1=int:0","length",19
431,2799,1,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | RET_INT(c1)","r1=R22;r2=R4;c1=int:0;c2=label@15719","_address",15710
432,2700,2,1,4,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | ITOS_REG(r2)","c1=label@1192;r1=R62;r2=R57;c2=int:1","benchmark_rexxcps_levelb_noopt",1096
433,2700,2,1,3,candidate,"DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1) | DTOS_REG(r3)","r1=R71;r2=R8;r3=R61","benchmark_rexxcps_levelb_noopt",1159
434,2700,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r3)","r1=R71;r2=R57;r3=R8","benchmark_rexxcps_levelb_noopt",1154
435,2700,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_REG(r1,r1,r2) | DCOPY_REG_REG(r3,r1)","r1=R71;r2=R8;r3=R61","benchmark_rexxcps_levelb_noopt",1157
436,2400,12,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1)","r1=R26;r2=R25;r3=R29;r4=R22;c1=int:0","trace",17064
437,2400,12,1,5,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R25;r2=R29;r3=R22;c1=int:0;c2=label@17080","trace",17066
438,1800,3,2,4,over_3_symbols,"BRT_ID_REG(c1,r1) | NULL_REG(r2) | NULL_REG(r3)","c1=label@1983;r1=R54;r2=R42;r3=R43","benchmark_rexxcps_levelb_noopt",590
439,1800,5,2,5,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRT_ID_REG(c2,r1) | REQ_REG_REG_STRING(r1,r2,c3)","r1=R27;r2=R5;c1=string@1500288;c2=label@17173;c3=string@1500328","trace",17162
440,1616,18,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R80;c1=string@55328;r2=R87;c2=int:1;r3=R88;c3=int:512","benchmark_rexxcps_levelb_noopt",1519
441,1614,4,2,4,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c1)","r1=R28;c1=int:256;r2=R30;r3=R26","_address",15789
442,1601,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1)","r1=R5;r2=R4;c1=string@28800","trace",12355
443,1600,3,1,3,candidate,"BRF_ID_REG(c1,r1) | BPOFF() | BR_ID(c2)","c1=label@525;r1=R35;c2=label@555","benchmark_rexxcps_levelb_noopt",519
444,1600,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | COPY_REG_REG(r3,r4)","c1=label@12450;r1=R5;r2=R29;c2=int:0;r3=R7;r4=R30","trace",12439
445,1600,1,1,2,candidate,"COPY_REG_REG(r1,r2) | BPOFF() | RET()","r1=R7;r2=R30","trace",12445
446,1600,1,1,6,over_3_symbols,"COPY_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R30;r2=R6;r3=R5;r4=R2;c1=string@1499280;c2=label@12450","trace",12432
447,1600,2,2,5,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | NULL_REG(r4)","r1=R54;r2=R41;r3=R53;c1=label@1983;r4=R42","benchmark_rexxcps_levelb_noopt",586
448,1600,1,1,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | COPY_REG_REG(r2,r3) | BPOFF()","r1=R29;c1=int:0;r2=R7;r3=R30","trace",12442
449,1600,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | COPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c2)","r1=R32;c1=string@28800;r2=R6;r3=R30;r4=R4;c2=int:0","trace",12318
450,1600,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | RET()","r1=R0;c1=string@464;r2=R2","benchmark_rexxcps_levelb_noopt",4067
451,1600,3,1,4,over_3_symbols,"REQ_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | BPOFF()","r1=R35;r2=R34;c1=string@27168;c2=label@525","benchmark_rexxcps_levelb_noopt",515
452,1600,1,1,4,over_3_symbols,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2) | LOAD_REG_STRING(r1,c3)","c1=int:1;c2=int:2;r1=R0;c3=string@464","benchmark_rexxcps_levelb_noopt",4063
453,1600,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_STRING(r1,c2) | LOAD_REG_STRING(r2,c2)","c1=int:2;r1=R0;c2=string@464;r2=R2","benchmark_rexxcps_levelb_noopt",4065
454,1600,1,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R39;r2=R5;r3=R2;c1=string@28800;c2=label@12318","trace",12304
455,1600,1,1,5,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | REQ_REG_REG_STRING(r1,r4,c1)","r1=R5;r2=R30;r3=R6;r4=R2;c1=string@1499280","trace",12430
456,1500,1,1,2,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1)","c1=int:1;r1=R2","trace",18455
457,1500,1,1,4,over_3_symbols,"SETNUMSTD_INT(c1) | LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)","c1=int:1;r1=R2;r2=R14;c2=int:256","trace",18457
458,1500,2,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r4,c2)","r1=R23;r2=R36;r3=R26;c1=int:1;r4=R27;c2=int:256","benchmark_rexxcps_levelb_noopt",488
459,1431,3,2,6,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | LINKATTR1_REG_REG_INT(r3,r4,c2)","r1=R22;r2=R24;c1=int:1;r3=R25;r4=R37;c2=int:16","trace",6540
460,1431,3,2,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | ICOPY_REG_REG(r2,r4)","r1=R24;r2=R25;r3=R37;c1=int:16;r4=R22","trace",6544
461,1414,11,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R7;r2=R1;c1=int:2;r3=R3","_address",5803
462,1410,6,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R61;c1=int:6;r2=R62;c2=int:2;r3=R59;c3=int:4","benchmark_rexxcps_levelb_noopt",635
463,1407,2,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@9066;r1=R27;r2=R0;c2=int:1;r3=R1;c3=int:256","_address",9038
464,1407,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R32;r2=R35;r3=R4;r4=R3","_address",15849
465,1407,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r3,r4)","r1=R35;r2=R4;c1=int:0;r3=R32;r4=R3","_address",15845
