rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,7982,107,6,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R28;r2=R29;r3=R30;r4=R31","benchmark_rexxcps_levelb_opt",507
95,198,1,1,8,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | INE_REG_REG_INT(r3,r2,c3) | BRTF_ID_ID_REG(c4,c5,r3)","r1=R18;r2=R9;c1=int:84;c2=label@153;r3=R19;c3=int:66;c4=label@159;c5=label@162","strip",138
96,198,1,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | STRLEN_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1)","r1=R14;c1=int:0;r2=R11;c2=string@31136;r3=R10;r4=R8;r5=R18","strip",105
97,198,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r5)","r1=R7;c1=string@31136;r2=R14;c2=int:0;r3=R11;r4=R10;r5=R8","strip",102
98,198,1,1,7,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c2) | BRF_ID_REG(c3,r4)","r1=R11;c1=string@31136;r2=R10;r3=R8;r4=R18;c2=int:0;c3=label@124","strip",108
99,198,1,1,8,over_3_symbols,"NULL_REG(r1) | GETANDTP_REG_REG_INT(r2,r3,c1) | LOAD_REG_STRING(r4,c2) | LOAD_REG_INT(r5,c3)","r1=R17;r2=R2;r3=R0;c1=int:256;r4=R7;c2=string@31136;r5=R14;c3=int:0","strip",96
100,198,1,1,7,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | GETANDTP_REG_REG_INT(r3,r4,c1) | LOAD_REG_STRING(r5,c2)","r1=R16;r2=R17;r3=R2;r4=R0;c1=int:256;r5=R7;c2=string@31136","strip",94
101,198,1,1,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | INE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | INE_REG_REG_INT(r4,r1,c3)","r1=R9;r2=R7;r3=R14;r4=R18;c1=int:76;c2=label@142;c3=int:84","strip",127
102,198,1,1,7,over_3_symbols,"STRUPPER_REG_REG(r1,r2) | STRCHAR_REG_REG_REG(r3,r1,r4) | INE_REG_REG_INT(r5,r3,c1) | BRF_ID_REG(c2,r5)","r1=R7;r2=R8;r3=R9;r4=R14;r5=R18;c1=int:76;c2=label@142","strip",124
103,196,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2) | BRT_ID_REG(c3,r1) | IEQ_REG_REG_INT(r3,r2,c4)","c1=label@3832;r1=R91;r2=R6;c2=int:4;c3=label@3843;r3=R90;c4=int:5","parseExec",3825
104,196,1,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | LOAD_REG_STRING(r4,c1) | LOAD_REG_INT(r5,c2)","r1=R10;r2=R112;r3=R8;r4=R18;c1=string@31136;r5=R4;c2=int:0","parseExec",4817
105,196,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ICOPY_REG_REG(r3,r4) | NULL_REG(r5)","r1=R39;r2=R40;r3=R5;r4=R55;r5=R56","parseExec",797
106,196,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | ILTE_REG_REG_REG(r4,r3,r5) | BRF_ID_REG(c1,r4)","r1=R113;r2=R4;r3=R116;r4=R110;r5=R118;c1=label@4655","parseExec",4619
107,196,1,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r3) | ILTE_REG_REG_REG(r6,r5,r1)","r1=R118;r2=R27;r3=R113;r4=R4;r5=R116;r6=R110","parseExec",4616
108,196,2,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | RNE_REG_REG_STRING(r1,r3,c3) | BRF_ID_REG(c4,r1)","r1=R49;r2=R1;c1=int:6;c2=label@2077;r3=R2;c3=string@2252160;c4=label@2083","parseExec",2066
109,196,1,1,8,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRT_ID_REG(c2,r1) | IEQ_REG_REG_INT(r3,r2,c3) | BRTF_ID_ID_REG(c4,c5,r3)","r1=R91;r2=R6;c1=int:4;c2=label@3843;r3=R90;c3=int:5;c4=label@3849;c5=label@4603","parseExec",3828
110,196,1,1,7,over_3_symbols,"IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_INT(r4,c2) | BR_ID(c3)","r1=R90;r2=R19;r3=R104;c1=label@4880;r4=R89;c2=int:0;c3=label@5485","parseExec",4868
111,196,2,1,6,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | UNLINK_REG(r1) | BRF_ID_REG(c2,r4)","r1=R52;r2=R22;r3=R55;r4=R51;c1=int:8;c2=label@2817","parseExec",2629
112,196,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | IEQ_REG_REG_INT(r4,r3,c2) | UNLINK_REG(r3)","r1=R22;r2=R55;c1=int:0;r3=R52;r4=R51;c2=int:8","parseExec",2625
113,196,1,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6) | ICOPY_REG_REG(r7,r5)","r1=R119;r2=R29;r3=R118;r4=R27;r5=R113;r6=R4;r7=R116","parseExec",4613
114,196,1,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r3)","r1=R108;r2=R120;r3=R10;r4=R112;r5=R8","parseExec",4812
115,196,1,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | IEQ_REG_REG_REG(r3,r4,r1) | BRF_ID_REG(c1,r3) | LOAD_REG_INT(r5,c2)","r1=R104;r2=R105;r3=R90;r4=R19;c1=label@4880;r5=R89;c2=int:0","parseExec",4865
116,196,1,1,6,over_3_symbols,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r2) | LOAD_REG_STRING(r5,c1)","r1=R108;r2=R10;r3=R112;r4=R8;r5=R18;c1=string@31136","parseExec",4815
117,194,2,1,7,over_3_symbols,"COPY_REG_REG(r1,r2) | SCOPY_REG_REG(r3,r4) | LOAD_REG_INT(r5,c1) | STRLEN_REG_REG(r6,r3)","r1=R8;r2=R20;r3=R6;r4=R21;r5=R5;c1=int:0;r6=R7","stem",166
118,194,2,1,7,over_3_symbols,"IADD_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_INT(r3,r4,c1) | SETATTRS_REG_INT(r3,c2) | LINKATTR1_REG_REG_REG(r5,r3,r1)","r1=R0;r2=R5;c1=int:1;r3=R12;r4=R20;c2=int:256;r5=R13","stem",222
119,194,2,1,7,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SETATTRS_REG_INT(r1,c2) | LINKATTR1_REG_REG_REG(r3,r1,r4) | ICOPY_REG_REG(r5,r3)","r1=R12;r2=R20;c1=int:1;c2=int:256;r3=R13;r4=R0;r5=R1","stem",226
120,194,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | ICOPY_REG_REG(r4,r1) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R13;r2=R12;r3=R0;r4=R1","stem",233
121,194,2,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | ISUB_REG_REG_INT(r5,r2,c2)","r1=R5;c1=int:0;r2=R7;r3=R6;r4=R9;r5=R10;c2=int:1","stem",172
122,194,2,1,7,over_3_symbols,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | SCOPY_REG_REG(r4,r5) | LOAD_REG_INT(r6,c1)","r1=R7;r2=R8;r3=R20;r4=R6;r5=R21;r6=R5;c1=int:0","stem",164
123,194,2,1,6,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | COPY_REG_REG(r3,r4) | SCOPY_REG_REG(r5,r6)","r1=R4;r2=R7;r3=R8;r4=R20;r5=R6;r6=R21","stem",162
124,194,2,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | STRLEN_REG_REG(r4,r1) | LOAD_REG_INT(r5,c1)","r1=R6;r2=R21;r3=R5;c1=int:0;r4=R7;r5=R9","stem",169
125,194,2,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | LINKATTR1_REG_REG_REG(r2,r1,r3) | ICOPY_REG_REG(r4,r2) | UNLINK_REG(r2)","r1=R12;c1=int:256;r2=R13;r3=R0;r4=R1","stem",230
126,194,2,1,7,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_INT(r4,r1,c2) | IGT_REG_REG_REG(r5,r3,r4)","r1=R7;r2=R6;r3=R9;c1=int:0;r4=R10;c2=int:1;r5=R11","stem",175
127,185,29,3,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | ICOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R8;c1=int:0;r2=R7;r3=R6;c2=int:4","_address",7996
128,184,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r2,r3,c2) | BRT_ID_REG(c3,r2) | IEQ_REG_REG_INT(r2,r3,c4)","c1=label@264;r1=R19;r2=R20;r3=R9;c2=int:76;c3=label@211;c4=int:66","strip",197
129,184,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | IEQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c2,r1) | RET_REG(r4)","c1=label@359;r1=R22;r2=R4;r3=R16;c2=label@364;r4=R15","strip",352
130,184,1,1,8,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_INT_REG(r2,c2,r3) | FNDNBLNK_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","c1=label@348;r1=R21;r2=R12;c2=int:0;r3=R16;r4=R6;r5=R15;r6=R20","strip",238
131,184,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | FNDNBLNK_REG_REG_REG(r3,r4,r2) | BGE_ID_REG_INT(c1,r3,c2)","c1=label@227;r1=R20;r2=R12;c2=int:0;r3=R14;r4=R15","strip",211
132,184,1,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | ISUB_REG_INT_REG(r3,c4,r4)","c1=label@238;r1=R21;r2=R9;c2=int:66;c3=label@348;r3=R12;c4=int:0;r4=R16","strip",231
133,184,1,1,7,over_3_symbols,"BRT_ID_REG(c1,r1) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | LOAD_REG_INT(r3,c4)","c1=label@211;r1=R20;r2=R9;c2=int:66;c3=label@227;r3=R12;c4=int:0","strip",204
134,184,1,1,9,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ISUB_REG_INT_REG(r3,c3,r4) | FNDNBLNK_REG_REG_REG(r5,r6,r3)","r1=R21;r2=R9;c1=int:66;c2=label@348;r3=R12;c3=int:0;r4=R16;r5=R6;r6=R15","strip",234
135,184,1,1,8,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | FNDNBLNK_REG_REG_REG(r4,r5,r3)","r1=R20;r2=R9;c1=int:66;c2=label@227;r3=R12;c3=int:0;r4=R14;r5=R15","strip",207
136,184,1,1,7,over_3_symbols,"ISUB_REG_INT_REG(r1,c1,r2) | FNDNBLNK_REG_REG_REG(r3,r4,r1) | ILT_REG_REG_INT(r5,r3,c1) | BRF_ID_REG(c2,r5)","r1=R12;c1=int:0;r2=R16;r3=R6;r4=R15;r5=R20;c2=label@258","strip",241
137,184,1,1,7,over_3_symbols,"NOT_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | IEQ_REG_REG_INT(r3,r4,c2) | BRT_ID_REG(c3,r3)","r1=R19;r2=R2;c1=label@264;r3=R20;r4=R9;c2=int:76;c3=label@211","strip",194
138,182,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | BR_ID(c1)","r1=R106;r2=R105;r3=R108;r4=R104;c1=label@4535","parseExec",4526
139,182,2,1,7,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ISUB_REG_REG_REG(r3,r4,r2) | ILTE_REG_REG_INT(r5,r3,c1) | BRF_ID_REG(c2,r5)","r1=R109;r2=R93;r3=R110;r4=R97;r5=R108;c1=int:0;c2=label@4485","parseExec",4463
140,182,13,1,5,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1) | UNLINK_REG(r1) | MINATTRS_REG_INT(r2,c2)","r1=R68;r2=R69;c1=int:1;r3=R37;c2=int:2","benchmark_rexxcps_levelb_opt",1604
141,182,19,2,6,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | LOAD_REG_INT(r4,c1) | SETTP_REG_INT(r2,c2)","r1=R3;r2=R2;r3=R15;r4=R4;c1=int:3;c2=int:256","_address",5797
142,182,2,1,8,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ISUB_REG_REG_REG(r5,r6,r4) | ILTE_REG_REG_INT(r7,r5,c1)","r1=R111;r2=R101;r3=R109;r4=R93;r5=R110;r6=R97;r7=R108;c1=int:0","parseExec",4460
143,182,19,2,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | SETTP_REG_INT(r1,c2) | SWAP_REG_REG(r4,r1)","r1=R2;r2=R15;r3=R4;c1=int:3;c2=int:256;r4=R5","_address",5799
144,182,13,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | MINATTRS_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R37;r2=R68;r3=R69;c1=int:2","benchmark_rexxcps_levelb_opt",1608
145,182,13,1,4,over_3_symbols,"UNLINK_REG(r1) | MINATTRS_REG_INT(r2,c1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r3,r1)","r1=R68;r2=R69;c1=int:2;r3=R38","benchmark_rexxcps_levelb_opt",1611
146,180,19,1,5,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRUPPER_REG_REG(r3,r4) | COPY_REG_REG(r4,r3)","r1=R2;r2=R5;r3=R8;c1=string@31136;r4=R3","_address",5821
147,171,3,3,7,over_3_symbols,"STRCHAR_REG_REG_REG(r1,r2,r3) | INE_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | BR_ID(c3)","r1=R50;r2=R48;r3=R56;r4=R61;c1=int:57;c2=label@914;c3=label@920","format",901
148,168,1,1,9,over_3_symbols,"BRF_ID_REG(c1,r1) | ISUB_REG_REG_INT(r2,r3,c2) | STRCHAR_REG_REG_REG(r4,r5,r2) | INE_REG_REG_INT(r6,r4,c3)","c1=label@4655;r1=R110;r2=R114;r3=R116;c2=int:1;r4=R115;r5=R119;r6=R109;c3=int:32","parseExec",4629
149,168,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | SCOPY_REG_REG(r3,r4) | BGT_ID_REG_REG(c1,r5,r6)","r1=R108;r2=R107;r3=R120;r4=R106;c1=label@4796;r5=R112;r6=R118","parseExec",4781
150,168,1,1,8,over_3_symbols,"ISUB_REG_REG_INT(r1,r2,c1) | STRCHAR_REG_REG_REG(r3,r4,r1) | INE_REG_REG_INT(r5,r3,c2) | BRF_ID_REG(c3,r5)","r1=R114;r2=R116;c1=int:1;r3=R115;r4=R119;r5=R109;c2=int:32;c3=label@4649","parseExec",4632
151,166,9,1,4,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRUPPER_REG_REG(r1,r2) | COPY_REG_REG(r2,r1) | COPY_REG_REG(r3,r2)","r1=R24;c1=string@31136;r2=R19;r3=R2","_address",9055
152,163,2,1,7,over_3_symbols,"IGT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c3) | MINATTRS_REG_REG_INT(r3,r2,c1)","r1=R13;r2=R1;c1=int:0;c2=label@344;r3=R11;r4=R20;c3=int:5","stem",244
153,163,2,1,8,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r1,r3,c2) | LINKATTR1_REG_REG_REG(r4,r1,r3) | LINKATTR1_REG_REG_INT(r5,r2,c3)","r1=R14;r2=R20;c1=int:9;r3=R1;c2=int:0;r4=R9;r5=R15;c3=int:3","stem",274
154,163,2,1,8,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | MINATTRS_REG_REG_INT(r1,r3,c2) | LINKATTR1_REG_REG_REG(r4,r1,r3) | SEQ_REG_REG_REG(r5,r4,r6)","r1=R11;r2=R20;c1=int:5;r3=R1;c2=int:0;r4=R12;r5=R10;r6=R21","stem",251
155,163,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | SEQ_REG_REG_REG(r4,r1,r5) | UNLINK_REG(r1) | UNLINK_REG(r2)","r1=R12;r2=R11;r3=R1;r4=R10;r5=R21","stem",259
156,163,2,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | SEQ_REG_REG_REG(r4,r3,r5) | UNLINK_REG(r3)","r1=R11;r2=R1;c1=int:0;r3=R12;r4=R10;r5=R21","stem",255
157,163,2,1,5,over_3_symbols,"SEQ_REG_REG_REG(r1,r2,r3) | UNLINK_REG(r2) | UNLINK_REG(r4) | BRF_ID_REG(c1,r1)","r1=R10;r2=R12;r3=R21;r4=R11;c1=label@323","stem",263
158,141,23,2,8,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SETTP_REG_INT(r3,c2) | CALL_REG_FUNC_REG(r4,c3,r5)","r1=R0;c1=int:256;r2=R59;r3=R60;c2=int:768;r4=R55;c3=func@44624;r5=R58","benchmark_rexxcps_levelb_opt",726
159,140,1,1,7,over_3_symbols,"BGT_ID_REG_REG(c1,r1,r2) | IADD_REG_REG_INT(r1,r1,c2) | GETATTRS_REG_REG_INT(r3,r4,c3) | IADD_REG_REG_INT(r3,r3,c2)","c1=label@4796;r1=R112;r2=R118;c2=int:1;r3=R109;r4=R24;c3=int:0","parseExec",4788
160,140,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | BGT_ID_REG_REG(c1,r4,r5) | IADD_REG_REG_INT(r4,r4,c2)","r1=R107;r2=R120;r3=R106;c1=label@4796;r4=R112;r5=R118;c2=int:1","parseExec",4783
161,140,1,1,5,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c1) | MINATTRS_REG_REG_INT(r3,r2,c2)","r1=R112;c1=int:1;r2=R109;r3=R24;c2=int:0","parseExec",4792
162,140,1,1,9,over_3_symbols,"SCOPY_REG_REG(r1,r2) | BGT_ID_REG_REG(c1,r3,r4) | IADD_REG_REG_INT(r3,r3,c2) | GETATTRS_REG_REG_INT(r5,r6,c3)","r1=R120;r2=R106;c1=label@4796;r3=R112;r4=R118;c2=int:1;r5=R109;r6=R24;c3=int:0","parseExec",4785
163,127,3,2,8,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ILT_REG_REG_INT(r3,r4,c3) | BRF_ID_REG(c4,r3)","r1=R24;r2=R15;c1=int:1;c2=label@212;r3=R22;r4=R19;c3=int:0;c4=label@196","benchmark_rexxcps_levelb_opt",179
164,127,3,2,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R21;c1=int:0;r2=R19;r3=R20;r4=R14;c2=string@520","benchmark_rexxcps_levelb_opt",133
165,125,1,1,7,over_3_symbols,"ENDLIFE_REG(r1) | IADD_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r4,r5,c1) | SETATTRS_REG_INT(r4,c2)","r1=R9;r2=R0;r3=R5;c1=int:1;r4=R12;r5=R20;c2=int:256","stem",220
166,125,1,1,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | UNLINK_REG(r3) | IGT_REG_REG_INT(r2,r1,c1)","r1=R1;r2=R13;r3=R12;c1=int:0","stem",237
167,125,1,1,5,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | NULL_REG(r2) | COPY_REG_REG(r3,r4)","c1=int:1;r1=R4;r2=R7;r3=R8;r4=R20","stem",160
168,125,1,1,5,over_3_symbols,"UNLINK_REG(r1) | UNLINK_REG(r2) | IGT_REG_REG_INT(r1,r3,c1) | BRF_ID_REG(c2,r1)","r1=R13;r2=R12;r3=R1;c1=int:0;c2=label@344","stem",240
169,124,6,1,5,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4) | SCOPY_REG_REG(r5,r2)","r1=R19;r2=R20;r3=R3;r4=R25;r5=R24","_address",13993
170,124,6,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r4,r1) | LOAD_REG_INT(r5,c1)","r1=R20;r2=R3;r3=R25;r4=R24;r5=R26;c1=int:3","_address",13995
171,119,5,3,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3) | LOAD_REG_INT(r4,c3)","r1=R64;c1=int:1;r2=R77;c2=string@36256;r3=R75;c3=int:0;r4=R80","benchmark_rexxcps_levelb_opt",2625
172,118,1,1,3,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BNE_ID_REG_INT(c2,r1,c1)","c1=int:1;c2=label@16941;r1=R11","_address",16930
173,117,17,3,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R9;c1=string@31136;r2=R7;r3=R6;c2=int:1","_address",8008
174,117,1,1,3,candidate,"SETNUMCAS_INT(c1) | SETNUMSTD_INT(c1) | BNE_ID_REG_INT(c2,r1,c1) | RET()","c1=int:1;c2=label@16941;r1=R11","_address",16932
175,113,2,2,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3) | BRT_ID_REG(c2,r2) | MINATTRS_REG_REG_INT(r4,r1,c3)","r1=R21;c1=int:1;r2=R20;r3=R25;c2=label@6566;r4=R22;c3=int:0","trace",6528
176,112,2,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | ILTE_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1) | NULL_REG(r3)","c1=label@511;r1=R47;r2=R6;c2=int:5;c3=label@762;r3=R46","parseExec",504
177,112,2,1,8,over_3_symbols,"BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2) | BRT_ID_REG(c3,r5)","c1=label@620;r1=R54;r2=R45;r3=R50;r4=R53;r5=R55;c2=int:48;c3=label@579","parseExec",561
178,112,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ENDLIFE_REG(r3) | NOT_REG_REG(r4,r5)","r1=R49;r2=R50;r3=R51;r4=R54;r5=R55","parseExec",747
179,112,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | NOT_REG_REG(r3,r4) | BRF_ID_REG(c1,r3)","r1=R50;r2=R51;r3=R54;r4=R55;c1=label@762","parseExec",749
180,112,2,1,7,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | IADD_REG_REG_INT(r2,r3,c3) | BCTP_ID_REG(c4,r3)","r1=R56;r2=R44;c1=int:0;c2=label@617;r3=R53;c3=int:1;c4=label@557","parseExec",606
181,112,2,1,8,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | STRCHAR_REG_REG_REG(r4,r5,r2) | ILT_REG_REG_INT(r6,r4,c2)","r1=R54;r2=R53;r3=R52;c1=label@620;r4=R45;r5=R50;r6=R55;c2=int:48","parseExec",557
182,112,2,1,6,over_3_symbols,"ILTE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | NULL_REG(r3) | NULL_REG(r4)","r1=R47;r2=R6;c1=int:5;c2=label@762;r3=R46;r4=R45","parseExec",507
183,112,2,1,7,over_3_symbols,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_INT(r3,c3) | BR_ID(c4)","r1=R56;r2=R49;c1=int:19;c2=label@654;r3=R55;c3=int:1;c4=label@737","parseExec",642
184,112,2,1,7,over_3_symbols,"ISUB_REG_REG_INT(r1,r1,c1) | ISUB_REG_REG_REG(r2,r3,r1) | ILT_REG_REG_INT(r4,r2,c2) | BRF_ID_REG(c3,r4)","r1=R44;c1=int:1;r2=R49;r3=R51;r4=R56;c2=int:19;c3=label@654","parseExec",634
185,112,2,1,8,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | ILT_REG_REG_INT(r4,r1,c1) | BRF_ID_REG(c2,r4) | LOAD_REG_INT(r5,c3)","r1=R49;r2=R51;r3=R44;r4=R56;c1=int:19;c2=label@654;r5=R55;c3=int:1","parseExec",638
186,112,2,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c1) | ISUB_REG_REG_INT(r3,r4,c2) | IGT_REG_REG_REG(r5,r2,r3)","r1=R44;c1=int:0;r2=R53;r3=R52;r4=R51;c2=int:1;r5=R54","parseExec",547
187,112,2,1,7,over_3_symbols,"NULL_REG(r1) | SCOPY_REG_REG(r2,r3) | ICOPY_REG_REG(r4,r5) | IEQ_REG_REG_INT(r6,r4,c1)","r1=R49;r2=R50;r3=R7;r4=R51;r5=R38;r6=R52;c1=int:0","parseExec",524
188,112,2,1,7,over_3_symbols,"SCOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | IEQ_REG_REG_INT(r5,r3,c1) | BRF_ID_REG(c2,r5)","r1=R50;r2=R7;r3=R51;r4=R38;r5=R52;c1=int:0;c2=label@547","parseExec",526
189,112,2,1,6,over_3_symbols,"STOI_REG(r1) | ICOPY_REG_REG(r2,r1) | IEQ_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R81;r2=R34;r3=R84;r4=R38;c1=int:3;c2=label@3215","parseExec",3163
