rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
1,9787,152,6,3,candidate,"NULL_REG(r1) | NULL_REG(r2) | NULL_REG(r3)","r1=R28;r2=R29;r3=R30","benchmark_rexxcps_levelb_opt",507
351,42,3,1,3,candidate,"NULL_REG(r1) | BCOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R80;r2=R79;c1=label@1740","benchmark_rexxcps_levelb_opt",1733
352,42,3,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_STRING(r3,c1)","r1=R32;r2=R80;r3=R36;c1=string@92376","benchmark_rexxcps_levelb_opt",2106
353,42,2,1,5,over_3_symbols,"STRLEN_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | ISUB_REG_REG_REG(r4,r1,r3)","r1=R55;r2=R54;r3=R53;c1=int:5;r4=R45","benchmark_rexxcps_levelb_opt",572
354,42,3,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | REQ_REG_REG_STRING(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R2;r2=R59;r3=R61;r4=R27;c1=string@7776;c2=label@1307","benchmark_rexxcps_levelb_opt",1293
355,42,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | BCOPY_REG_REG(r1,r3)","r1=R23;r2=R31;c1=int:8;r3=R29","_address",9149
356,42,3,1,4,over_3_symbols,"UNLINK_REG(r1) | LOAD_REG_STRING(r2,c1) | NULL_REG(r3)","r1=R80;r2=R36;c1=string@92376;r3=R94","benchmark_rexxcps_levelb_opt",2109
357,40,13,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | INE_REG_REG_INT(r3,r4,c1)","r1=R24;r2=R22;r3=R25;r4=R20;c1=int:0","trace",6578
358,40,13,1,5,over_3_symbols,"ENDLIFE_REG(r1) | INE_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)","r1=R22;r2=R25;r3=R20;c1=int:0;c2=label@6590","trace",6580
359,40,10,1,3,candidate,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:0","trace",12397
360,40,9,2,3,candidate,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)","r1=R5;r2=R4;c1=int:-1","trace",12433
361,39,6,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)","r1=R71;c1=string@520;r2=R62;r3=R64;c2=int:0;c3=label@2653","benchmark_rexxcps_levelb_opt",2640
362,38,7,3,5,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1) | LINKATTR1_REG_REG_INT(r1,r3,c2)","r1=R7;r2=R6;r3=R1;c1=int:2;c2=int:1","_address",5840
363,37,5,2,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2)","r1=R80;c1=int:0;r2=R73;c2=string@520;r3=R71","benchmark_rexxcps_levelb_opt",2634
364,37,5,2,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | ILT_REG_REG_INT(r3,r4,c2)","r1=R73;c1=string@520;r2=R71;r3=R62;r4=R64;c2=int:0","benchmark_rexxcps_levelb_opt",2637
365,36,4,1,6,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LOAD_REG_STRING(r4,c2)","r1=R18;r2=R6;r3=R20;c1=int:1;r4=R12;c2=string@321248","trace",5829
366,35,7,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R8;r2=R18;r3=R16;c1=int:1","_address",5920
367,34,1,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | INE_REG_REG_INT(r4,r2,c1)","r1=R11;r2=R2;r3=R21;r4=R22;c1=int:0","_address",15816
368,34,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | SCOPY_REG_REG(r2,r3) | NULL_REG(r4)","r1=R6;r2=R3;r3=R12;r4=R11","_address",15716
369,34,1,1,5,over_3_symbols,"ICOPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r1,c1) | BRF_ID_REG(c2,r3)","r1=R2;r2=R21;r3=R22;c1=int:0;c2=label@15830","_address",15818
370,34,1,1,5,over_3_symbols,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R3;r2=R1;c1=string@323016;r3=R4;c2=int:0","_address",15632
371,34,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | NULL_REG(r3) | SCOPY_REG_REG(r2,r1)","r1=R3;r2=R12;r3=R11","_address",15718
372,31,3,2,6,over_3_symbols,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1) | LINKATTR1_REG_REG_INT(r4,r1,c2)","r1=R11;r2=R3;r3=R7;c1=int:-3;r4=R10;c2=int:4","_address",8047
373,31,2,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r2,r3,c1)","r1=R25;r2=R22;r3=R37;c1=int:17","trace",6604
374,31,1,1,5,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | BNE_ID_REG_INT(c1,r3,c2)","r1=R7;r2=R8;c1=label@16155;r3=R44;c2=int:1","trace",16138
375,30,1,1,6,over_3_symbols,"BNE_ID_REG_INT(c1,r1,c2) | REQ_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c1,r2)","c1=label@16155;r1=R44;c2=int:1;r2=R10;r3=R48;r4=R42","trace",16142
376,30,15,1,3,candidate,"BTOI_REG(r1) | ICOPY_REG_REG(r2,r1) | BR_ID(c1)","r1=R24;r2=R22;c1=label@17139","trace",17132
377,30,4,2,4,over_3_symbols,"ICOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | COPY_REG_REG(r3,r4)","r1=R10;r2=R7;r3=R3;r4=R6","_address",8039
378,30,1,1,5,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | RET_STRING(c3)","r1=R0;r2=R4;c1=int:0;c2=label@14298;c3=string@1504304","trace",14289
379,30,15,1,4,over_3_symbols,"IEQ_REG_REG_INT(r1,r2,c1) | BTOI_REG(r1) | ICOPY_REG_REG(r3,r1)","r1=R24;r2=R29;c1=int:1;r3=R22","trace",17128
380,30,2,2,4,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1)","r1=R54;c1=int:0;r2=R53;r3=R52","benchmark_rexxcps_levelb_opt",813
381,30,15,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1)","r1=R29;c1=int:1;r2=R28;r3=R26;r4=R24","trace",17121
382,30,15,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r3) | STRLEN_REG_REG(r4,r1)","r1=R26;c1=string@1502760;r2=R27;r3=R28;r4=R25","trace",17088
383,30,1,1,7,over_3_symbols,"NULL_REG(r1) | BNE_ID_REG_INT(c1,r2,c2) | REQ_REG_REG_REG(r3,r4,r5)","r1=R8;c1=label@16155;r2=R44;c2=int:1;r3=R10;r4=R48;r5=R42","trace",16140
384,30,15,1,5,over_3_symbols,"SCOPY_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | STRLEN_REG_REG(r4,r1)","r1=R28;r2=R2;r3=R26;c1=string@1502760;r4=R27","trace",17085
385,30,11,2,4,over_3_symbols,"SETNUMSTD_INT(c1) | NULL_REG(r1) | SCOPY_REG_REG(r2,r3)","c1=int:1;r1=R3;r2=R2;r3=R15","_address",5795
386,30,2,2,4,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r1) | BR_ID(c1)","r1=R54;r2=R53;r3=R52;c1=label@824","benchmark_rexxcps_levelb_opt",816
387,30,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | ILT_REG_REG_INT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R25;r2=R26;r3=R24;r4=R27;c1=int:2;c2=label@17109","trace",17094
388,30,15,1,6,over_3_symbols,"STRLEN_REG_REG(r1,r2) | STRLEN_REG_REG(r3,r4) | ILT_REG_REG_INT(r5,r1,c1)","r1=R27;r2=R28;r3=R25;r4=R26;r5=R24;c1=int:2","trace",17091
389,30,15,1,5,over_3_symbols,"STRPOS_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r1,c1) | BTOI_REG(r4)","r1=R29;r2=R28;r3=R26;r4=R24;c1=int:1","trace",17124
390,29,2,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r2,r3,r4) | ILT_REG_REG_INT(r5,r2,c2)","c1=label@232;r1=R23;r2=R21;r3=R17;r4=R13;r5=R22;c2=int:0","benchmark_rexxcps_levelb_opt",149
391,29,2,1,7,over_3_symbols,"FNDBLNK_REG_REG_REG(r1,r2,r3) | IEQ_REG_REG_INT(r4,r5,c1) | BRF_ID_REG(c2,r4)","r1=R19;r2=R17;r3=R21;r4=R24;r5=R15;c1=int:1;c2=label@212","benchmark_rexxcps_levelb_opt",175
392,29,2,1,6,over_3_symbols,"IADD_REG_REG_INT(r1,r1,c1) | FNDBLNK_REG_REG_REG(r2,r3,r4) | IEQ_REG_REG_INT(r5,r1,c1)","r1=R15;c1=int:1;r2=R19;r3=R17;r4=R21;r5=R24","benchmark_rexxcps_levelb_opt",171
393,29,2,1,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | FNDNBLNK_REG_REG_REG(r4,r5,r2)","r1=R23;r2=R13;r3=R18;c1=label@232;r4=R21;r5=R17","benchmark_rexxcps_levelb_opt",145
394,29,2,1,5,over_3_symbols,"ISUB_REG_REG_REG(r1,r2,r3) | SETSTRPOS_REG_REG(r4,r3) | SUBSTRING_REG_REG_REG(r5,r4,r1)","r1=R20;r2=R19;r3=R21;r4=R17;r5=R14","benchmark_rexxcps_levelb_opt",196
395,29,2,1,7,over_3_symbols,"LOAD_REG_INT(r1,c1) | LOAD_REG_STRING(r2,c2) | ILT_REG_REG_REG(r3,r4,r5)","r1=R20;c1=int:0;r2=R14;c2=string@520;r3=R23;r4=R13;r5=R18","benchmark_rexxcps_levelb_opt",139
396,29,3,1,6,over_3_symbols,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","r1=R64;c1=int:4;r2=R65;c2=int:256;r3=R66;c3=int:768","benchmark_rexxcps_levelb_opt",1582
397,29,2,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | ILT_REG_REG_REG(r2,r3,r4) | BRF_ID_REG(c2,r2)","r1=R14;c1=string@520;r2=R23;r3=R13;r4=R18;c2=label@232","benchmark_rexxcps_levelb_opt",142
398,29,3,2,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | LOAD_REG_STRING(r2,c1) | LOAD_REG_INT(r3,c2)","r1=R53;c1=string@68784;r2=R64;r3=R62;c2=int:2","benchmark_rexxcps_levelb_opt",1363
399,29,1,1,5,over_3_symbols,"REQ_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | RET_REG(r4)","r1=R10;r2=R48;r3=R42;c1=label@16155;r4=R43","trace",16146
400,28,2,1,4,over_3_symbols,"BCOPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r3,c1)","r1=R23;r2=R29;r3=R31;c1=int:9","_address",9155
401,28,1,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r2,r3,c2) | IADD_REG_REG_INT(r2,r2,c3)","c1=label@5549;r1=R109;r2=R107;r3=R24;c2=int:0;c3=int:1","parseExec",5520
402,28,1,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c2,r2)","c1=label@1260;r1=R54;r2=R13;r3=R52;c2=string@33856","benchmark_rexxcps_levelb_opt",1179
403,28,1,1,7,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | IADD_REG_REG_INT(r3,r4,c3)","c1=label@4671;r1=R110;r2=R120;c2=string@31136;r3=R112;r4=R118;c3=int:1","parseExec",4659
404,28,2,2,5,over_3_symbols,"BRTPANDT_ID_REG_INT(c1,r1,c2) | LOAD_REG_STRING(r1,c3) | SETTP_REG_INT(r1,c4)","c1=label@15355;r1=R9;c2=int:256;c3=string@31136;c4=int:0","_address",15345
405,28,1,1,4,over_3_symbols,"BRT_ID_REG(c1,r1) | FTOD_REG(r2) | ITOS_REG(r3)","c1=label@1266;r1=R58;r2=R60;r3=R13","benchmark_rexxcps_levelb_opt",764
406,28,2,1,7,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | CONCAT_REG_REG_STRING(r3,r1,c2) | LOAD_REG_INT(r4,c3)","r1=R54;r2=R27;c1=string@67024;r3=R60;c2=string@67072;r4=R58;c3=int:2","benchmark_rexxcps_levelb_opt",1307
407,28,2,1,7,over_3_symbols,"CONCAT_REG_REG_STRING(r1,r2,c1) | LOAD_REG_INT(r3,c2) | SETTP_REG_INT(r4,c3)","r1=R60;r2=R54;c1=string@67072;r3=R58;c2=int:2;r4=R2;c3=int:256","benchmark_rexxcps_levelb_opt",1311
408,28,1,1,4,over_3_symbols,"CONCAT_REG_STRING_REG(r1,c1,r2) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R52;c1=string@33856;r2=R13;r3=R49","benchmark_rexxcps_levelb_opt",1184
409,28,2,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)","r1=R37;r2=R38;c1=string@30888","_address",14186
410,28,1,1,3,candidate,"DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2)","r1=R49;c1=decimal@64552;r2=R53","benchmark_rexxcps_levelb_opt",1218
411,28,1,1,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | ISUB_REG_REG_INT(r1,r3,c1)","r1=R54;r2=R53;r3=R52;c1=int:1","benchmark_rexxcps_levelb_opt",824
412,28,2,2,4,over_3_symbols,"ENDLIFE_REG(r1) | ENDLIFE_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R54;r2=R55;r3=R41;c1=int:3","benchmark_rexxcps_levelb_opt",685
413,28,2,1,5,over_3_symbols,"ENDLIFE_REG(r1) | ICOPY_REG_REG(r2,r3) | IEQ_REG_REG_INT(r4,r2,c1)","r1=R19;r2=R2;r3=R28;r4=R29;c1=int:0","_address",14088
414,28,1,1,6,over_3_symbols,"ENDLIFE_REG(r1) | ISUB_REG_REG_INT(r2,r3,c1) | BLE_ID_REG_INT(c2,r2,c3)","r1=R53;r2=R54;r3=R52;c1=int:1;c2=label@838;c3=int:17","benchmark_rexxcps_levelb_opt",826
415,28,2,1,2,candidate,"ENDLIFE_REG(r1) | NULL_REG(r1) | BCOPY_REG_REG(r2,r1)","r1=R80;r2=R78","benchmark_rexxcps_levelb_opt",1740
416,28,1,1,4,over_3_symbols,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | LOAD_REG_INT(r3,c1)","r1=R53;r2=R60;r3=R54;c1=int:0","benchmark_rexxcps_levelb_opt",808
417,28,1,1,3,candidate,"FCOPY_REG_REG(r1,r2) | FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1)","r1=R54;r2=R60;c1=string@48632","benchmark_rexxcps_levelb_opt",838
418,28,1,1,4,over_3_symbols,"FGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1) | FTOD_REG(r2)","r1=R58;r2=R60;r3=R59;c1=label@1266","benchmark_rexxcps_levelb_opt",760
419,28,1,1,5,over_3_symbols,"FLT_REG_REG_FLOAT(r1,r2,c1) | BRF_ID_REG(c2,r1) | ITOS_REG(r3)","r1=R54;r2=R60;c1=float@63776;c2=label@1260;r3=R13","benchmark_rexxcps_levelb_opt",1175
420,28,1,1,4,over_3_symbols,"FTOD_REG(r1) | ITOS_REG(r2) | CONCAT_REG_STRING_REG(r3,c1,r2)","r1=R60;r2=R13;r3=R54;c1=string@33856","benchmark_rexxcps_levelb_opt",767
421,28,1,1,3,candidate,"FTOS_REG(r1) | LOAD_REG_INT(r2,c1) | STRLEN_REG_REG(r2,r1)","r1=R53;r2=R54;c1=int:0","benchmark_rexxcps_levelb_opt",811
422,28,1,1,3,candidate,"FTOS_REG(r1) | REQ_REG_REG_STRING(r1,r1,c1) | BRF_ID_REG(c2,r1)","r1=R54;c1=string@48632;c2=label@852","benchmark_rexxcps_levelb_opt",841
423,28,2,1,6,over_3_symbols,"ICOPY_REG_REG(r1,r2) | ICOPY_REG_REG(r3,r4) | ICOPY_REG_REG(r5,r6)","r1=R100;r2=R27;r3=R94;r4=R8;r5=R93;r6=R4","parseExec",3860
424,28,1,1,7,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | GETATTRS_REG_REG_INT(r4,r5,c2)","r1=R109;r2=R4;r3=R27;c1=label@5549;r4=R107;r5=R24;c2=int:0","parseExec",5516
425,28,1,1,6,over_3_symbols,"IGT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r4,c2)","r1=R110;r2=R116;r3=R118;c1=label@4671;r4=R120;c2=string@31136","parseExec",4655
426,28,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1) | ITOS_REG(r1)","r1=R13;r2=R52;c1=string@33856","benchmark_rexxcps_levelb_opt",1182
427,28,11,1,4,over_3_symbols,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)","r1=R7;r2=R1;c1=int:2;r3=R3","_address",5833
428,28,2,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r4,r1) | ASSERTTYPE_REG_STRING(r4,c1)","r1=R38;r2=R43;r3=R2;r4=R37;c1=string@30888","_address",14182
429,28,1,1,5,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | LOAD_REG_STRING(r4,c1) | SCOPY_REG_REG(r1,r4)","r1=R106;r2=R24;r3=R107;r4=R105;c1=string@31136","parseExec",5535
430,28,1,1,5,over_3_symbols,"LOAD_REG_INT(r1,c1) | ISUB_REG_REG_REG(r2,r3,r1) | BGE_ID_REG_INT(c2,r2,c1)","r1=R46;c1=int:0;r2=R54;r3=R44;c2=label@908","benchmark_rexxcps_levelb_opt",894
431,28,1,1,6,over_3_symbols,"LOAD_REG_STRING(r1,c1) | IADD_REG_REG_INT(r2,r3,c2) | BR_ID(c3)","r1=R120;c1=string@31136;r2=R112;r3=R118;c2=int:1;c3=label@4796","parseExec",4662
432,28,1,1,3,candidate,"LOAD_REG_STRING(r1,c1) | SCOPY_REG_REG(r2,r1) | UNLINK_REG(r2)","r1=R105;c1=string@31136;r2=R106","parseExec",5539
433,28,1,1,5,over_3_symbols,"LOAD_REG_STRING(r1,c1) | STRLEN_REG_REG(r2,r1) | IEQ_REG_REG_INT(r3,r2,c2)","r1=R51;c1=string@33728;r2=R50;r3=R46;c2=int:0","benchmark_rexxcps_levelb_opt",1019
434,28,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r4,r3)","r1=R43;r2=R2;c1=int:0;r3=R38;r4=R37","_address",14178
435,28,1,1,6,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | LOAD_REG_STRING(r4,c2)","r1=R24;r2=R107;c1=int:0;r3=R106;r4=R105;c2=string@31136","parseExec",5531
436,28,2,1,5,over_3_symbols,"NULL_REG(r1) | LOAD_REG_INT(r2,c1) | CALL_REG_FUNC_REG(r3,c2,r2)","r1=R3;r2=R4;c1=int:0;r3=R5;c2=func@13176","_address",13830
437,28,1,1,3,candidate,"NULL_REG(r1) | LOAD_REG_STRING(r2,c1) | STRLEN_REG_REG(r1,r2)","r1=R50;r2=R51;c1=string@33728","benchmark_rexxcps_levelb_opt",1017
438,28,2,1,4,over_3_symbols,"NULL_REG(r1) | NULL_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R2;r2=R3;r3=R4;c1=int:0","_address",13828
439,28,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1)","r1=R49;r2=R46;c1=decimal@64552","benchmark_rexxcps_levelb_opt",1213
440,28,1,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DGT_REG_REG_REG(r1,r3,r1)","r1=R54;r2=R51;r3=R60","benchmark_rexxcps_levelb_opt",794
441,28,2,1,4,over_3_symbols,"SCOPY_REG_REG(r1,r2) | UNLINK_REG(r2) | LOAD_REG_INT(r3,c1)","r1=R38;r2=R68;r3=R64;c1=int:0","benchmark_rexxcps_levelb_opt",1620
442,28,2,1,5,over_3_symbols,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2) | LOAD_REG_INT(r2,c3)","r1=R6;c1=int:7;c2=string@36144;r2=R8;c3=int:0","_address",7990
443,28,2,2,5,over_3_symbols,"SETNUMSTD_INT(c1) | BRTPANDT_ID_REG_INT(c2,r1,c3) | LOAD_REG_STRING(r1,c4)","c1=int:1;c2=label@15355;r1=R9;c3=int:256;c4=string@31136","_address",15343
444,28,2,1,6,over_3_symbols,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | LINKATTR1_REG_REG_INT(r3,r1,c3)","r1=R6;c1=string@36144;r2=R8;c2=int:0;r3=R7;c3=int:4","_address",7993
445,28,2,1,6,over_3_symbols,"SETOBJUNINIT_REG_STRING(r1,c1) | SETOBJUNINIT_REG_STRING(r2,c2) | LOAD_REG_INT(r3,c3)","r1=R9;c1=string@322464;r2=R11;c2=string@321784;r3=R16;c3=int:0","_address",9015
446,28,1,1,3,candidate,"STOD_REG(r1) | DADD_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1)","r1=R49;c1=decimal@64552;r2=R53","benchmark_rexxcps_levelb_opt",1216
447,28,1,1,3,candidate,"STOD_REG(r1) | DGT_REG_REG_REG(r1,r2,r1) | BRF_ID_REG(c1,r1)","r1=R54;r2=R60;c1=label@808","benchmark_rexxcps_levelb_opt",797
448,28,1,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | FEQ_REG_REG_FLOAT(r3,r4,c1) | BRF_ID_REG(c2,r3)","r1=R0;r2=R51;r3=R53;r4=R60;c1=float@64984;c2=label@1260","benchmark_rexxcps_levelb_opt",1246
449,27,2,1,5,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_STRING(r2,c2) | LOAD_REG_STRING(r3,c2)","c1=label@1426;r1=R58;r2=R53;c2=string@68784;r3=R64","benchmark_rexxcps_levelb_opt",1360
450,27,2,1,3,candidate,"DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1) | DTOS_REG(r2)","r1=R64;c1=decimal@69072;r2=R54","benchmark_rexxcps_levelb_opt",1393
451,27,1,1,4,over_3_symbols,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | RET_INT(c1)","r1=R22;r2=R2;c1=int:0;c2=label@15830","_address",15821
452,27,2,1,6,over_3_symbols,"RNE_REG_REG_STRING(r1,r2,c1) | BRF_ID_REG(c2,r1) | LOAD_REG_STRING(r3,c3)","r1=R58;r2=R27;c1=string@29424;c2=label@1426;r3=R53;c3=string@68784","benchmark_rexxcps_levelb_opt",1356
453,27,2,1,3,candidate,"SCOPY_REG_REG(r1,r2) | STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1)","r1=R64;r2=R50;c1=decimal@69072","benchmark_rexxcps_levelb_opt",1388
454,27,2,1,3,candidate,"STOD_REG(r1) | DMULT_REG_REG_DECIMAL(r1,r1,c1) | DCOPY_REG_REG(r2,r1)","r1=R64;c1=decimal@69072;r2=R54","benchmark_rexxcps_levelb_opt",1391
455,23,5,3,6,over_3_symbols,"BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r2,r3) | SUBSTRING_REG_REG_REG(r4,r2,r5)","c1=label@2706;r1=R62;r2=R68;r3=R80;r4=R71;r5=R64","benchmark_rexxcps_levelb_opt",2691
456,23,2,2,3,candidate,"ENDLIFE_REG(r1) | LOAD_REG_INT(r1,c1) | ICOPY_REG_REG(r2,r1)","r1=R22;c1=int:0;r2=R21","_address",15804
457,21,2,1,6,over_3_symbols,"BRF_ID_REG(c1,r1) | LOAD_REG_INT(r2,c2) | SETTP_REG_INT(r3,c3)","c1=label@9105;r1=R23;r2=R21;c2=int:1;r3=R2;c3=int:256","_address",9071
458,21,4,2,6,over_3_symbols,"ILT_REG_REG_REG(r1,r2,r3) | BRF_ID_REG(c1,r1) | SETSTRPOS_REG_REG(r4,r5)","r1=R62;r2=R64;r3=R65;c1=label@2706;r4=R68;r5=R80","benchmark_rexxcps_levelb_opt",2687
459,21,2,1,4,over_3_symbols,"LINKATTR1_REG_REG_REG(r1,r2,r3) | COPY_REG_REG(r1,r4) | UNLINK_REG(r1)","r1=R32;r2=R35;r3=R2;r4=R1","_address",15966
460,21,2,1,5,over_3_symbols,"MINATTRS_REG_REG_INT(r1,r2,c1) | LINKATTR1_REG_REG_REG(r3,r1,r2) | COPY_REG_REG(r3,r4)","r1=R35;r2=R2;c1=int:0;r3=R32;r4=R1","_address",15962
461,21,3,2,2,candidate,"SETNUMFRM_INT(c1) | SETNUMCAS_INT(c1) | SETNUMSTD_INT(c2)","c1=int:1;c2=int:2","benchmark_rexxcps_levelb_opt",4
462,21,2,1,6,over_3_symbols,"SETTP_REG_INT(r1,c1) | SWAP_REG_REG(r2,r1) | SRCMETHODSEL_REG_REG_STRING(r3,r4,c2)","r1=R25;c1=int:256;r2=R32;r3=R21;r4=R30;c2=string@323792","_address",15918
463,21,2,2,4,over_3_symbols,"SWAP_REG_REG(r1,r2) | NULL_REG(r3) | NULL_REG(r4)","r1=R77;r2=R76;r3=R85;r4=R86","benchmark_rexxcps_levelb_opt",1797
464,21,2,1,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | SRCMETHODSEL_REG_REG_STRING(r3,r4,c1) | DCALL_REG_REG_REG(r3,r3,r5)","r1=R32;r2=R25;r3=R21;r4=R30;c1=string@323792;r5=R29","_address",15921
465,21,6,1,4,over_3_symbols,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1) | SCOPY_REG_REG(r1,r3)","r1=R8;r2=R16;c1=int:1;r3=R18","_address",5914
466,19,16,2,6,over_3_symbols,"SWAP_REG_REG(r1,r2) | LOAD_REG_STRING(r3,c1) | LOAD_REG_INT(r4,c2)","r1=R3;r2=R6;r3=R7;c1=string@1503000;r4=R5;c2=int:2","trace",15768
