entry,window,rank,count,sites,modules,symbols,status,pattern,mapping,example_module,example_start
towers-opt,2,13,163630,4,1,3,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1)",r1=R7;r2=R6;c1=int:1,benchmark_awfy_towers_opt,920
towers-opt,2,14,122980,2,1,4,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3)",c1=label@932;r1=R1;r2=R9;r3=R16,benchmark_awfy_towers_opt,865
towers-opt,2,15,109330,6,1,2,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r2)",r1=R31;r2=R27,benchmark_awfy_towers_opt,220
towers-opt,2,16,82050,3,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | BRF_ID_REG(c1,r1)",r1=R1;r2=R6;c1=label@865,benchmark_awfy_towers_opt,801
towers-opt,2,17,82050,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | IEQ_REG_REG_INT(r2,r3,c1)",r1=R1;c1=int:0;r2=R5;r3=R17,benchmark_awfy_towers_opt,787
towers-opt,2,18,82050,1,1,2,candidate,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c1)",r1=R3;c1=string@11,benchmark_awfy_towers_opt,782
towers-opt,2,19,82050,1,1,3,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1)",c1=int:18;c2=int:1;r1=R3,benchmark_awfy_towers_opt,778
towers-opt,2,20,82050,1,1,4,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)",r1=R3;c1=string@11;r2=R1;c2=int:0,benchmark_awfy_towers_opt,784
towers-opt,2,21,82050,4,1,6,candidate,"SETTP_REG_INT(r1,c1) | CALL3_REG_FUNC_REG_REG_REG(r2,c2,r3,r1,r4)",r1=R8;c1=int:256;r2=R21;c2=func@10520;r3=R11;r4=R20,benchmark_awfy_towers_opt,156
towers-opt,2,22,82050,4,1,3,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1)",r1=R11;c1=int:256;r2=R8,benchmark_awfy_towers_opt,153
towers-opt,2,23,82020,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | BRTF_ID_ID_REG(c1,c2,r1)",r1=R5;r2=R6;c1=label@906;c2=label@907,benchmark_awfy_towers_opt,899
towers-opt,2,24,82020,1,1,4,candidate,"ICOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)",r1=R8;r2=R6;r3=R10;r4=R3,benchmark_awfy_towers_opt,880
towers-opt,2,25,82020,1,1,3,candidate,"IGTE_REG_REG_REG(r1,r2,r1) | ICOPY_REG_REG(r3,r1)",r1=R6;r2=R8;r3=R5,benchmark_awfy_towers_opt,895
towers-opt,2,26,81910,3,1,3,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)",r1=R25;c1=string@9;r2=R27,benchmark_awfy_towers_opt,249
towers-opt,2,27,81910,3,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1)",r1=R25;r2=R27;c1=string@9,benchmark_awfy_towers_opt,246
towers-opt,2,28,81910,3,1,3,candidate,"COPY_REG_REG(r1,r2) | NULL_REG(r3)",r1=R29;r2=R22;r3=R31,benchmark_awfy_towers_opt,205
towers-opt,2,29,81910,3,1,4,candidate,"COPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1)",r1=R32;r2=R29;r3=R31;c1=string@11,benchmark_awfy_towers_opt,210
towers-opt,2,30,81910,3,1,2,candidate,ENDLIFE_REG(r1) | BR_ID(c1),r1=R25;c1=label@274,benchmark_awfy_towers_opt,263
towers-opt,2,31,81910,3,1,3,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2)",r1=R25;r2=R26;c1=int:1,benchmark_awfy_towers_opt,302
towers-opt,2,32,81910,3,1,4,candidate,"IGETUNLINK_REG_REG(r1,r2) | BRTF_ID_ID_REG(c1,c2,r1)",r1=R26;r2=R27;c1=label@239;c2=label@267,benchmark_awfy_towers_opt,232
towers-opt,2,33,81910,3,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1)",r1=R26;r2=R29;c1=int:1;r3=R25,benchmark_awfy_towers_opt,298
towers-opt,2,34,81910,3,1,3,candidate,"NULL_REG(r1) | COPY_REG_REG(r2,r3)",r1=R31;r2=R32;r3=R29,benchmark_awfy_towers_opt,208
towers-opt,2,35,81910,3,1,4,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3)",r1=R26;r2=R29;c1=int:1;r3=R25,benchmark_awfy_towers_opt,306
towers-opt,2,36,81900,2,1,4,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1)",r1=R12;r2=R16;r3=R15;c1=int:256,benchmark_awfy_towers_opt,1629
towers-opt,2,37,81900,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | IEQ_REG_REG_INT(r1,r2,c2)",c1=int:18;c2=int:1;r1=R8;r2=R48,benchmark_awfy_towers_opt,1443
towers-opt,2,38,81900,2,1,5,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | IEQ_REG_REG_INT(r2,r3,c2)",r1=R18;c1=string@11;r2=R7;r3=R49;c2=int:0,benchmark_awfy_towers_opt,1462
towers-opt,2,39,81900,4,1,7,candidate,"SETTP_REG_INT(r1,c1) | CALL4_REG_FUNC_REG_REG_REG_REG(r2,c2,r1,r3,r4,r5)",r1=R22;c1=int:256;r2=R20;c2=func@12064;r3=R25;r4=R26;r5=R27,benchmark_awfy_towers_opt,195
towers-opt,2,40,81900,2,1,3,candidate,"UNLINK_REG(r1) | IEQ_REG_REG_INT(r1,r2,c1)",r1=R7;r2=R49;c1=int:0,benchmark_awfy_towers_opt,1535
towers-opt,2,41,81880,2,1,5,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2)",r1=R28;r2=R48;c1=int:1;r3=R47;c2=int:256,benchmark_awfy_towers_opt,1671
towers-opt,2,42,81800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | IEQ_REG_REG_INT(r3,r4,c1)",r1=R16;r2=R12;r3=R7;r4=R17;c1=int:0,benchmark_awfy_towers_opt,929
towers-opt,2,43,81800,1,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r4,c1)",r1=R6;r2=R3;r3=R7;r4=R12;c1=int:3,benchmark_awfy_towers_opt,910
towers-opt,2,44,54730,2,1,2,candidate,UNLINK_REG(r1) | BR_ID(c1),r1=R6;c1=label@865,benchmark_awfy_towers_opt,814
towers-opt,2,45,54630,2,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | BR_ID(c2)",r1=R15;c1=int:3;r2=R5;c2=label@998,benchmark_awfy_towers_opt,951
towers-opt,2,46,54600,4,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINKBR_REG_ID(r1,c1)",r1=R4;r2=R5;c1=label@1580,benchmark_awfy_towers_opt,1548
towers-opt,2,47,54600,4,1,3,candidate,"COPY_REG_REG(r1,r2) | UNLINKBR_REG_ID(r2,c1)",r1=R18;r2=R6;c1=label@1508,benchmark_awfy_towers_opt,1476
towers-opt,2,48,40961,2,1,3,candidate,"COPY_REG_REG(r1,r2) | BR_ID(c1)",r1=R0;r2=R41;c1=label@16,benchmark_awfy_towers_opt,8
towers-opt,2,49,40940,1,1,5,candidate,"COPY_REG_REG(r1,r2) | ISUB_REG_REG_INT(r3,r4,c1)",r1=R47;r2=R34;r3=R43;r4=R48;c1=int:1,benchmark_awfy_towers_opt,1889
towers-opt,2,50,40940,1,1,5,candidate,"ISUB_REG_INT_REG(r1,c1,r2) | ISUB_REG_REG_REG(r3,r1,r4)",r1=R24;c1=int:3;r2=R49;r3=R25;r4=R50,benchmark_awfy_towers_opt,1663
towers-opt,2,51,40940,1,1,6,candidate,"ISUB_REG_REG_REG(r1,r2,r3) | ISUB_REG_REG_INT(r4,r5,c1)",r1=R25;r2=R24;r3=R50;r4=R28;r5=R48;c1=int:1,benchmark_awfy_towers_opt,1667
towers-opt,2,52,27310,3,1,3,candidate,"UNLINK_REG(r1) | COPY_REG_REG(r2,r3)",r1=R27;r2=R33;r3=R31,benchmark_awfy_towers_opt,223
towers-opt,2,53,27310,3,1,2,candidate,UNLINK_REG(r1) | ENDLIFE_REG(r2),r1=R27;r2=R25,benchmark_awfy_towers_opt,261
towers-opt,2,54,27290,1,1,3,candidate,"UNLINK_REG(r1) | BRF_ID_REG(c1,r2)",r1=R7;c1=label@932;r2=R1,benchmark_awfy_towers_opt,863
towers-opt,2,55,27200,1,1,3,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | RET()",r1=R15;c1=int:7;r2=R5,benchmark_awfy_towers_opt,994
towers-opt,2,56,190,6,1,4,candidate,"COPY_REG_REG(r1,r2) | LOAD_REG_INT(r3,c1)",r1=R11;r2=R10;r3=R7;c1=int:13,benchmark_awfy_towers_opt,111
towers-opt,2,57,170,4,1,4,candidate,"LOAD_REG_INT(r1,c1) | SETTP_REG_INT(r2,c2)",r1=R20;c1=int:0;r2=R11;c2=int:256,benchmark_awfy_towers_opt,150
towers-opt,2,58,150,2,1,4,candidate,"BRT_ID_REG(c1,r1) | SETATTRS_REG_INT(r2,c2)",c1=label@382;r1=R3;r2=R6;c2=int:8,benchmark_awfy_towers_opt,68
towers-opt,2,59,150,1,1,4,candidate,"ILT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)",r1=R13;r2=R7;r3=R12;c1=label@171,benchmark_awfy_towers_opt,123
towers-opt,2,60,150,2,1,5,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r3,c2)",r1=R6;c1=int:3;r2=R8;r3=R7;c2=int:0,benchmark_awfy_towers_opt,80
towers-opt,2,61,150,2,1,3,candidate,"SETATTRS_REG_INT(r1,c1) | SETOBJTYPE_REG_STRING(r1,c2)",r1=R6;c1=int:8;c2=string@8,benchmark_awfy_towers_opt,71
towers-opt,2,62,140,1,1,3,candidate,"IADD_REG_REG_REG(r1,r2,r1) | BR_ID(c1)",r1=R7;r2=R14;c1=label@123,benchmark_awfy_towers_opt,165
towers-opt,2,63,140,1,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | ISETATTR1_REG_INT_REG(r1,c2,r2)",r1=R16;c1=string@9;c2=int:1;r2=R7,benchmark_awfy_towers_opt,133
towers-opt,2,64,61,7,1,4,candidate,"LOAD_REG_INT(r1,c1) | LOAD_REG_INT(r2,c2)",r1=R2;c1=int:0;r2=R4;c2=int:1,benchmark_awfy_towers_opt,58
towers-opt,2,65,20,2,1,3,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r1)",r1=R5;r2=R6;r3=R10,benchmark_awfy_towers_opt,105
towers-opt,2,66,20,2,1,4,candidate,"ISETATTR1_REG_INT_REG(r1,c1,r2) | LOAD_REG_INT(r2,c2)",r1=R6;c1=int:5;r2=R7;c2=int:0,benchmark_awfy_towers_opt,87
towers-opt,2,67,11,1,1,4,candidate,"IGT_REG_REG_REG(r1,r2,r3) | BRT_ID_REG(c1,r1)",r1=R3;r2=R4;r3=R1;c1=label@382,benchmark_awfy_towers_opt,64
towers-opt,2,68,10,1,1,4,candidate,"COPY_REG_REG(r1,r2) | INE_REG_REG_INT(r3,r2,c1)",r1=R2;r2=R9;r3=R39;c1=int:8191,benchmark_awfy_towers_opt,347
towers-opt,2,69,10,1,1,3,candidate,"ENDLIFE_REG(r1) | COPY_REG_REG(r2,r3)",r1=R8;r2=R10;r3=R11,benchmark_awfy_towers_opt,171
towers-opt,2,70,10,1,1,4,candidate,"IGETUNLINK_REG_REG(r1,r2) | COPY_REG_REG(r3,r4)",r1=R9;r2=R39;r3=R5;r4=R10,benchmark_awfy_towers_opt,341
towers-opt,2,71,10,1,1,4,candidate,"INE_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)",r1=R39;r2=R9;c1=int:8191;c2=label@379,benchmark_awfy_towers_opt,350
towers-opt,2,72,10,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | ILT_REG_REG_REG(r2,r3,r4)",r1=R14;c1=int:-1;r2=R13;r3=R7;r4=R12,benchmark_awfy_towers_opt,120
towers-opt,2,73,10,1,1,4,candidate,"SETOBJTYPE_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)",r1=R6;c1=string@8;r2=R8;c2=int:0,benchmark_awfy_towers_opt,74
towers-opt,2,74,10,1,1,5,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | LINKATTR1_REG_REG_INT(r2,r3,c2)",r1=R31;c1=string@11;r2=R27;r3=R32;c2=int:2,benchmark_awfy_towers_opt,213
towers-opt,2,75,10,1,1,3,candidate,"UNLINK_REG(r1) | LINKATTR1_REG_REG_INT(r1,r2,c1)",r1=R27;r2=R32;c1=int:2,benchmark_awfy_towers_opt,252
towers-opt,2,76,1,1,1,2,candidate,"APPEND_REG_REG(r1,r2) | SAY_REG(r1)",r1=R39;r2=R2,benchmark_awfy_towers_opt,396
towers-opt,2,77,1,1,1,5,candidate,"BRF_ID_REG(c1,r1) | MINLINKATTR1_REG_REG_INT(r2,r3,c2)",c1=label@39;r1=R4;r2=R5;r3=R0;c2=int:1,benchmark_awfy_towers_opt,27
towers-opt,2,78,1,1,1,4,candidate,"BRTPANDT_ID_REG_INT(c1,r1,c2) | COPY_REG_REG(r2,r1)",c1=label@13;r1=R41;c2=int:512;r2=R0,benchmark_awfy_towers_opt,4
towers-opt,2,79,1,1,1,4,candidate,"CONCAT_REG_STRING_REG(r1,c1,r2) | SCONCAT_REG_REG_STRING(r1,r1,c2)",r1=R39;c1=string@20944;r2=R1;c2=string@21096,benchmark_awfy_towers_opt,386
towers-opt,2,80,1,1,1,2,candidate,ENDLIFE_REG(r1) | ITOS_REG(r2),r1=R5;r2=R1,benchmark_awfy_towers_opt,382
towers-opt,2,81,1,1,1,4,candidate,"GETATTRS_REG_REG_INT(r1,r2,c1) | IGTE_REG_REG_INT(r1,r1,c2)",r1=R4;r2=R0;c1=int:0;c2=int:1,benchmark_awfy_towers_opt,19
towers-opt,2,82,1,1,1,3,candidate,"IGETUNLINK_REG_REG(r1,r2) | ILT_REG_REG_INT(r2,r1,c1)",r1=R1;r2=R5;c1=int:1,benchmark_awfy_towers_opt,36
towers-opt,2,83,1,1,1,3,candidate,"IGTE_REG_REG_INT(r1,r1,c1) | BRF_ID_REG(c2,r1)",r1=R4;c1=int:1;c2=label@39,benchmark_awfy_towers_opt,23
towers-opt,2,84,1,1,1,4,candidate,"ILT_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)",r1=R5;r2=R1;c1=int:1;c2=label@58,benchmark_awfy_towers_opt,39
towers-opt,2,85,1,1,1,2,candidate,"ITOS_REG(r1) | APPEND_REG_REG(r2,r1)",r1=R2;r2=R39,benchmark_awfy_towers_opt,394
towers-opt,2,86,1,1,1,3,candidate,"ITOS_REG(r1) | CONCAT_REG_STRING_REG(r2,c1,r1)",r1=R1;r2=R39;c1=string@20944,benchmark_awfy_towers_opt,384
towers-opt,2,87,1,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | GETATTRS_REG_REG_INT(r2,r3,c2)",r1=R1;c1=int:1;r2=R4;r3=R0;c2=int:0,benchmark_awfy_towers_opt,16
towers-opt,2,88,1,1,1,4,candidate,"LOAD_REG_INT(r1,c1) | IGT_REG_REG_REG(r2,r1,r3)",r1=R4;c1=int:1;r2=R3;r3=R1,benchmark_awfy_towers_opt,61
towers-opt,2,89,1,1,1,3,candidate,"MINLINKATTR1_REG_REG_INT(r1,r2,c1) | STOI_REG(r1)",r1=R5;r2=R0;c1=int:1,benchmark_awfy_towers_opt,30
towers-opt,2,90,1,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | BRTPANDT_ID_REG_INT(c3,r1,c4)",c1=int:18;c2=int:1;c3=label@13;r1=R41;c4=int:512,benchmark_awfy_towers_opt,0
towers-opt,2,91,1,1,1,2,candidate,SAY_REG(r1) | SAY_STRING(c1),r1=R39;c1=string@21504,benchmark_awfy_towers_opt,399
towers-opt,2,92,1,1,1,2,candidate,SAY_STRING(c1) | RET_INT(c2),c1=string@21504;c2=int:0,benchmark_awfy_towers_opt,401
towers-opt,2,93,1,1,1,3,candidate,"SCONCAT_REG_REG_STRING(r1,r1,c1) | ITOS_REG(r2)",r1=R39;c1=string@21096;r2=R2,benchmark_awfy_towers_opt,390
towers-opt,2,94,1,1,1,2,candidate,"STOI_REG(r1) | IGETUNLINK_REG_REG(r2,r1)",r1=R5;r2=R1,benchmark_awfy_towers_opt,34
towers-opt,3,1,245960,6,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | IGETUNLINK_REG_REG(r4,r3)",r1=R33;r2=R31;r3=R27;c1=int:2;r4=R26,benchmark_awfy_towers_opt,225
towers-opt,3,2,218580,12,1,7,candidate,"IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1) | LINKATTR1_REG_REG_INT(r3,r4,c3)",r1=R5;r2=R17;c1=int:0;c2=label@818;r3=R6;r4=R15;c3=int:3,benchmark_awfy_towers_opt,790
towers-opt,3,3,190940,7,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r1,r3) | UNLINK_REG(r1)",r1=R27;r2=R32;c1=int:2;r3=R25,benchmark_awfy_towers_opt,254
towers-opt,3,4,164040,2,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | BR_ID(c2)",r1=R7;r2=R9;c1=int:1;r3=R6;c2=label@880,benchmark_awfy_towers_opt,871
towers-opt,3,5,163630,4,1,5,candidate,"UNLINK_REG(r1) | LOAD_REG_INT(r2,c1) | ISETATTR1_REG_INT_REG(r3,c2,r2)",r1=R7;r2=R6;c1=int:1;r3=R12;c2=int:2,benchmark_awfy_towers_opt,920
towers-opt,3,6,136620,7,1,6,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | COPY_REG_REG(r4,r2)",c1=label@865;r1=R1;r2=R6;r3=R15;c2=int:2;r4=R3,benchmark_awfy_towers_opt,804
towers-opt,3,7,109330,6,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | UNLINK_REG(r1)",r1=R27;r2=R32;c1=int:2;r3=R31,benchmark_awfy_towers_opt,216
towers-opt,3,8,109230,6,1,6,candidate,"BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2) | COPY_REG_REG(r2,r4)",c1=label@957;r1=R7;r2=R6;r3=R15;c2=int:2;r4=R16,benchmark_awfy_towers_opt,936
towers-opt,3,9,82050,1,1,4,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r2)",r1=R15;c1=int:18;c2=int:1;r2=R3,benchmark_awfy_towers_opt,776
towers-opt,3,10,82050,3,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | BRF_ID_REG(c2,r3)",r1=R6;r2=R15;c1=int:3;r3=R1;c2=label@865,benchmark_awfy_towers_opt,797
towers-opt,3,11,82050,1,1,5,candidate,"LOAD_REG_INT(r1,c1) | IEQ_REG_REG_INT(r2,r3,c1) | BRF_ID_REG(c2,r2)",r1=R1;c1=int:0;r2=R5;r3=R17;c2=label@818,benchmark_awfy_towers_opt,787
towers-opt,3,12,82050,1,1,4,candidate,"NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2)",r1=R3;c1=string@11;r2=R1;c2=int:0,benchmark_awfy_towers_opt,782
towers-opt,3,13,82050,1,1,4,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | NULL_REG(r1) | SETOBJUNINIT_REG_STRING(r1,c3)",c1=int:18;c2=int:1;r1=R3;c3=string@11,benchmark_awfy_towers_opt,778
towers-opt,3,14,82050,1,1,6,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | LOAD_REG_INT(r2,c2) | IEQ_REG_REG_INT(r3,r4,c2)",r1=R3;c1=string@11;r2=R1;c2=int:0;r3=R5;r4=R17,benchmark_awfy_towers_opt,784
towers-opt,3,15,82050,4,1,6,candidate,"SETTP_REG_INT(r1,c1) | SETTP_REG_INT(r2,c1) | CALL3_REG_FUNC_REG_REG_REG(r3,c2,r1,r2,r4)",r1=R11;c1=int:256;r2=R8;r3=R21;c2=func@10520;r4=R20,benchmark_awfy_towers_opt,153
towers-opt,3,16,82020,1,1,6,candidate,"BRF_ID_REG(c1,r1) | COPY_REG_REG(r2,r3) | LINKATTR1_REG_REG_INT(r4,r2,c2)",c1=label@932;r1=R1;r2=R9;r3=R16;r4=R7;c2=int:1,benchmark_awfy_towers_opt,865
towers-opt,3,17,82020,1,1,6,candidate,"ICOPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r3,c1)",r1=R8;r2=R6;r3=R10;r4=R3;r5=R7;c1=int:1,benchmark_awfy_towers_opt,880
towers-opt,3,18,82020,3,1,5,candidate,"IGETUNLINK_REG_REG(r1,r2) | BRF_ID_REG(c1,r1) | LINKATTR1_REG_REG_INT(r2,r3,c2)",r1=R1;r2=R6;c1=label@865;r3=R15;c2=int:2,benchmark_awfy_towers_opt,801
towers-opt,3,19,82020,1,1,5,candidate,"IGTE_REG_REG_REG(r1,r2,r1) | ICOPY_REG_REG(r3,r1) | BRTF_ID_ID_REG(c1,c2,r3)",r1=R6;r2=R8;r3=R5;c1=label@906;c2=label@907,benchmark_awfy_towers_opt,895
towers-opt,3,20,81960,4,1,5,candidate,"LOAD_REG_INT(r1,c1) | ISETATTR1_REG_INT_REG(r2,c2,r1) | COPY_REG_REG(r3,r2)",r1=R7;c1=int:0;r2=R6;c2=int:1;r3=R5,benchmark_awfy_towers_opt,98
towers-opt,3,21,81910,3,1,3,candidate,"COPY_REG_REG(r1,r2) | ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2)",r1=R25;r2=R27;c1=string@9,benchmark_awfy_towers_opt,246
towers-opt,3,22,81910,3,1,5,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | COPY_REG_REG(r5,r1)",r1=R30;r2=R31;r3=R29;r4=R32;r5=R28,benchmark_awfy_towers_opt,274
towers-opt,3,23,81910,3,1,5,candidate,"COPY_REG_REG(r1,r2) | LINKATTR1_REG_REG_INT(r3,r1,c1) | COPY_REG_REG(r4,r3)",r1=R34;r2=R31;r3=R27;c1=int:3;r4=R25,benchmark_awfy_towers_opt,239
towers-opt,3,24,81910,3,1,4,candidate,"COPY_REG_REG(r1,r2) | NULL_REG(r3) | COPY_REG_REG(r4,r1)",r1=R29;r2=R22;r3=R31;r4=R32,benchmark_awfy_towers_opt,205
towers-opt,3,25,81910,3,1,4,candidate,"IADD_REG_REG_INT(r1,r2,c1) | UNLINK_REG(r2) | ISETATTR1_REG_INT_REG(r3,c1,r1)",r1=R25;r2=R26;c1=int:1;r3=R29,benchmark_awfy_towers_opt,302
towers-opt,3,26,81910,3,1,5,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | COPY_REG_REG(r3,r1) | ASSERTTYPE_REG_STRING(r3,c2)",r1=R27;r2=R34;c1=int:3;r3=R25;c2=string@9,benchmark_awfy_towers_opt,242
towers-opt,3,27,81910,3,1,4,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IADD_REG_REG_INT(r3,r1,c1) | UNLINK_REG(r1)",r1=R26;r2=R29;c1=int:1;r3=R25,benchmark_awfy_towers_opt,298
towers-opt,3,28,81910,3,1,6,candidate,"LINKATTR1_REG_REG_INT(r1,r2,c1) | IGETUNLINK_REG_REG(r3,r1) | BRTF_ID_ID_REG(c2,c3,r3)",r1=R27;r2=R33;c1=int:2;r3=R26;c2=label@239;c3=label@267,benchmark_awfy_towers_opt,228
towers-opt,3,29,81910,3,1,4,candidate,"NULL_REG(r1) | COPY_REG_REG(r2,r3) | SETOBJUNINIT_REG_STRING(r1,c1)",r1=R31;r2=R32;r3=R29;c1=string@11,benchmark_awfy_towers_opt,208
towers-opt,3,30,81910,3,1,5,candidate,"UNLINK_REG(r1) | ISETATTR1_REG_INT_REG(r2,c1,r3) | COPY_REG_REG(r4,r2)",r1=R26;r2=R29;c1=int:1;r3=R25;r4=R22,benchmark_awfy_towers_opt,306
towers-opt,3,31,81900,1,1,5,candidate,"ASSERTINITIALIZED_REG(r1) | NUMSCI_INT_INT_INT(c1,c2,c2) | IEQ_REG_REG_INT(r2,r3,c2)",r1=R47;c1=int:18;c2=int:1;r2=R8;r3=R48,benchmark_awfy_towers_opt,1441
towers-opt,3,32,81900,2,1,5,candidate,"ASSERTTYPE_REG_STRING(r1,c1) | UNLINK_REG(r2) | IEQ_REG_REG_INT(r2,r3,c2)",r1=R5;c1=string@9;r2=R7;r3=R49;c2=int:0,benchmark_awfy_towers_opt,1532
towers-opt,3,33,81900,2,1,5,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | SETTP_REG_INT(r1,c1)",r1=R15;r2=R19;r3=R12;r4=R16;c1=int:256,benchmark_awfy_towers_opt,1626
towers-opt,3,34,81900,2,1,7,candidate,"COPY_REG_REG(r1,r2) | SETOBJUNINIT_REG_STRING(r3,c1) | IEQ_REG_REG_INT(r4,r5,c2)",r1=R19;r2=R15;r3=R18;c1=string@11;r4=R7;r5=R49;c2=int:0,benchmark_awfy_towers_opt,1459
towers-opt,3,35,81900,2,1,4,candidate,"COPY_REG_REG(r1,r2) | SETTP_REG_INT(r3,c1) | SETTP_REG_INT(r1,c1)",r1=R12;r2=R16;r3=R15;c1=int:256,benchmark_awfy_towers_opt,1629
towers-opt,3,36,81900,1,1,5,candidate,"NUMSCI_INT_INT_INT(c1,c2,c2) | IEQ_REG_REG_INT(r1,r2,c2) | BRF_ID_REG(c3,r1)",c1=int:18;c2=int:1;r1=R8;r2=R48;c3=label@1663,benchmark_awfy_towers_opt,1443
towers-opt,3,37,81900,2,1,6,candidate,"SETOBJUNINIT_REG_STRING(r1,c1) | IEQ_REG_REG_INT(r2,r3,c2) | BRF_ID_REG(c3,r2)",r1=R18;c1=string@11;r2=R7;r3=R49;c2=int:0;c3=label@1482,benchmark_awfy_towers_opt,1462
towers-opt,3,38,81900,2,1,4,candidate,"UNLINK_REG(r1) | IEQ_REG_REG_INT(r1,r2,c1) | BRF_ID_REG(c2,r1)",r1=R7;r2=R49;c1=int:0;c2=label@1554,benchmark_awfy_towers_opt,1535
towers-opt,3,39,81880,2,1,9,candidate,"ISUB_REG_REG_INT(r1,r2,c1) | SETTP_REG_INT(r3,c2) | CALL4_REG_FUNC_REG_REG_REG_REG(r4,c3,r3,r1,r5,r6)",r1=R28;r2=R48;c1=int:1;r3=R47;c2=int:256;r4=R24;c3=func@12064;r5=R49;r6=R25,benchmark_awfy_towers_opt,1671
towers-opt,3,40,81830,3,1,4,candidate,"COPY_REG_REG(r1,r2) | UNLINK_REG(r1) | LOAD_REG_INT(r3,c1)",r1=R6;r2=R16;r3=R5;c1=int:1,benchmark_awfy_towers_opt,943
towers-opt,3,41,81800,1,1,6,candidate,"COPY_REG_REG(r1,r2) | COPY_REG_REG(r3,r4) | LINKATTR1_REG_REG_INT(r5,r1,c1)",r1=R12;r2=R16;r3=R6;r4=R3;r5=R7;c1=int:3,benchmark_awfy_towers_opt,907
